PC_number,pc_name,province,district,PS_total_final,PS_planned,ps_diff,ps_male,ps_female,closed,unopened,excluded,Dr_Abdullah_Abdullah,Dr_Mohammad_Ashraf_Ghani_Ahmadzai,Zalmai_Rassoul,Prof_Abdo_Rabe_Rasool_Sayyaf,Eng_Qutbuddin_Hilal,Mohd_Shafiq_Gul_Agha_Sherzai,Mohammad_Daoud_Sultanzoy,Hedayat_Amin_Arsala,Quayum_Karzai,Mohammad_Nadir_Naeem,Abdul_Rahim_Wardak,vote_total,vote_per_ps,Lat,Long
3214324,Madressa Aziz Abad,Herat,Shindand,4,4,0,3,1,0,0,0,195,760,230,1102,6,26,4,2,7,7,1,2340,585,33.33863905000003,62.32015453000009
3214334,Bakht Abad Mosque,Herat,Shindand,<null>,3,<null>,2,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,33.21344493000001,62.17039827000006
3214346,Koh-E- Zoor Qabre Mir Mosque,Herat,Shindand,3,3,0,2,1,0,0,0,837,6,307,15,2,2,3,0,0,1,0,1173,391,33.24138871000007,63.03977999000007
3215353,Tik Secondary School,Herat,Fersi,3,3,0,2,1,0,0,0,838,2,421,371,0,9,6,2,0,2,0,1651,550,33.8482119,63.44447472000007
3216389,Asadullah-E-Chashti School,Herat,Chisht-E-Sharif,3,3,0,2,1,0,0,0,681,47,26,98,1,5,0,2,2,0,0,862,287,34.3361893400001,63.73794786000006
3216399,Dara Takht Clinic,Herat,Chisht-E-Sharif,3,3,0,2,1,0,0,0,735,7,2,461,0,2,2,1,0,0,0,1210,403,34.36511846000013,64.05049028000006
3301004,Qala-E-Behbod Mosque,Farah,Farah,4,4,0,2,2,0,0,0,260,224,35,11,9,8,4,0,5,4,0,560,140,32.40300748000003,62.11007560000004
3301005,Mosque,Farah,Farah,4,4,0,2,2,0,0,0,82,224,68,25,6,4,3,1,5,2,0,420,105,32.38838896000015,62.13117430000004
3301028,Boys High School,Farah,Farah,4,4,0,3,1,0,0,0,24,83,46,16,13,17,0,3,0,0,2,204,51,32.44646088000005,62.16791318000002
3302232,Aab Sorakh Mosque,Farah,Pushtrud,<null>,2,<null>,1,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.50539638000007,62.06085440000005
3304075,Rubat  Mosque,Farah,Qala-E-Kah,2,2,0,1,1,0,0,0,155,37,7,861,1,3,1,2,0,0,2,1069,534,32.46001046999999,61.07509497000004
3305086,Dehzak Primary School,Farah,Shib Koh,2,2,0,1,1,0,0,0,56,22,18,82,2,1,1,2,0,0,0,184,92,32.15675938000008,61.56286955000007
3306128,Ganj Abad Primary School,Farah,Bala Buluk,2,2,0,1,1,0,0,0,11,291,84,12,12,5,0,0,0,0,0,415,207,32.63172393000012,62.45813061000006
3307065,Kalata Mulla Haidar Primary School,Farah,Anar Dara,2,2,0,1,1,0,0,0,113,11,12,30,0,4,9,1,1,0,0,181,90,32.79953858000009,61.64947947000005
3309101,Khair Abad Mosque,Farah,Lash-E-Juwayn,2,2,0,1,1,0,0,0,24,16,14,3,0,0,0,0,1,0,2,60,30,31.57149851000008,61.51447912
3311193,Wasp Mosque,Farah,Pur Chaman,<null>,2,<null>,1,1,0,0,1,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,33.16476628000005,64.16078924000006
3311205,Kamarak Bala Mosque,Farah,Pur Chaman,<null>,2,<null>,1,1,0,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,33.18888888,63.75555555000002
3311216,Kalwesht Mosque,Farah,Pur Chaman,<null>,2,<null>,1,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.96528441000003,63.30060398000005
3401008,Camp Hendi Ha,Nimroz,Zaranj,5,5,0,3,2,0,0,0,616,1115,433,228,41,29,22,25,25,17,10,2561,512,30.96485657000012,61.89371427000005
3402011,Makaki School,Nimroz,Kang,2,2,0,1,1,0,0,0,23,175,18,49,1,4,1,1,3,1,4,280,140,31.11334376000011,61.81553352000001
3403035,Dasht-E-Masoom Khan,Nimroz,Asl-E-Chakhansur,2,2,0,1,1,0,0,0,27,151,13,9,2,5,5,4,2,3,0,221,110,31.18500958000001,62.04925291000004
3403036,Sar Gaz School,Nimroz,Asl-E-Chakhansur,2,2,0,1,1,0,0,0,26,173,9,17,2,24,1,0,8,1,1,262,131,31.16808355000006,62.02335861000004
3405043,Pusht Hassan Village Mosque,Nimroz,Khashrod,2,2,0,1,1,0,0,0,54,94,373,6,28,15,6,2,3,8,4,593,296,31.66180747000005,62.93662182000005
3406054,Shelagi,Nimroz,Delaram,2,3,-1,2,1,0,0,0,246,191,136,58,23,46,24,16,18,16,13,787,393,32.1581629500001,63.4258843200001
3406055,Kech Star,Nimroz,Delaram,2,2,0,1,1,0,0,0,42,52,341,53,50,14,0,0,18,7,0,577,288,32.17041944000006,63.49609533000006
0604124,Sangina School,Nangarhar,Chaparhar,<null>,2,<null>,1,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.23635852000003,70.32967082000003
0604125,Speen Mosque,Nangarhar,Chaparhar,<null>,2,<null>,1,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.23138084000008,70.40672547000004
1105059,Laghawat School,Ghazni,Deh Yak,3,3,0,2,1,0,0,0,458,8,25,124,7,2,2,0,0,0,0,626,208,33.46131814000007,68.53625666000002
1205080,Parraaw Mosque,Paktika,Sar Rawza,2,2,0,0,2,0,0,0,1,31,2,1,21,0,0,0,0,0,0,56,28,33.06990193000011,69.0308124000001
1209114,Sadi Khel Village Mosque,Paktika,Jani Khel,2,2,0,0,2,0,0,0,2,1012,88,44,19,9,1,2,0,0,0,1177,588,32.5811541600001,68.51570725000003
1306024,Khandh Khel School,Paktya,Sayyid Karam,3,3,0,0,3,0,0,0,26,438,1,36,133,0,0,0,0,0,0,634,211,33.70405809000007,69.41749588000003
0101002,Molla Muhmod Mosque,Kabul,Kabul-D01,5,5,0,3,2,0,0,0,640,315,114,55,13,4,4,7,8,4,2,1166,233,34.51014871000012,69.18442421
0101119,6Th Nahia Center,Kabul,Kabul-D06,5,5,0,3,2,0,0,0,526,305,161,25,2,6,4,8,0,0,0,1037,207,34.50307616000008,69.13634850000004
0101156,Ustad Betab High School,Kabul,Kabul-D08,6,6,0,3,3,0,0,0,541,614,80,32,19,1,8,2,0,0,0,1297,216,34.51379585000004,69.20136176000004
0101175,Usman Ghani Mosque,Kabul,Kabul-D08,4,4,0,3,1,0,0,0,159,687,42,26,41,2,5,3,8,2,0,975,243,34.50582706000004,69.2147490300001
0101261,Sajadi Mosque,Kabul,Kabul-D13,3,3,0,2,1,0,0,0,1291,168,236,10,3,8,9,5,0,1,0,1731,577,34.49737401000012,69.09380967000007
0101297,Kheder Mosque,Kabul,Kabul-D15,6,6,0,3,3,0,0,0,633,125,27,37,2,1,4,0,0,2,0,831,138,34.57230417000002,69.16008970000007
0101331,Haji Satar Khan Shah Mohammad Khel Mosque,Kabul,Kabul-D21,5,6,-1,3,3,0,0,0,98,322,2303,65,60,5,100,0,0,0,0,2953,590,34.54390576,69.36598705000004
0109447,Khurd Kabul Mosque,Kabul,Khak-E-Jabar,2,2,0,1,1,0,0,0,455,427,3,36,30,1,1,1,0,0,0,954,477,34.3861970000001,69.38449497
0115478,Jegdalak School,Kabul,Surubi,2,2,0,1,1,0,0,0,70,886,156,27,9,2,0,0,0,0,0,1150,575,34.43916542000007,69.76419382000006
0301029,Deh Molla Yousuf Mosque,Parwan,Charikar,2,2,0,1,1,0,0,0,519,3,24,65,97,3,4,0,0,1,1,717,358,35.03203636000008,69.20299542000006
0304039,Darul Hifaaz Said Khel,Parwan,Sayid Khial,3,3,0,2,1,0,0,0,1204,6,53,52,14,2,1,4,0,0,1,1337,445,35.08351695000005,69.25291624000006
0405129,Private House,Wardak,Sayyd Abad,<null>,2,<null>,1,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,33.72644783000006,68.48496767000007
0407025,Qala-E-Sayed Temor School,Wardak,Hissa-E-Awali Bihsud,2,2,0,1,1,0,0,0,575,161,334,25,0,0,1,1,0,0,0,1097,548,34.31130638999999,68.15912160000003
0602069,Wazir Mohammad Gul Khan High School,Nangarhar,Behsud,5,6,-1,4,2,0,0,0,293,2179,46,41,59,0,1,2,3,3,1,2628,525,34.39756470000003,70.43396128000009
0603092,Koz Kakrak School,Nangarhar,Surkh Rud,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.38304310000009,70.16406278000005
0604116,Aama Dera (Baghcha),Nangarhar,Chaparhar,2,3,-1,2,1,0,0,0,84,375,85,193,4,2,0,0,0,0,0,743,371,34.28889212000004,70.39291976000003
0605150,Wakel Bagh,Nangarhar,Kama,2,2,0,0,2,0,0,0,36,763,9,2,43,3,2,0,2,0,0,860,430,34.41472382000012,70.58077402
0606186,Loy Kalay Mosque,Nangarhar,Kuz Kunar,2,2,0,2,0,0,0,0,51,329,8,208,12,0,1,0,0,0,0,609,304,34.60529142000004,70.61419035000003
0606209,Mosque,Nangarhar,Kuz Kunar,2,2,0,1,1,0,0,0,174,611,50,24,5,0,2,0,0,0,0,866,433,34.57615245000009,70.57134740000002
0607145,Kadee Mosque,Nangarhar,Rodat,2,2,0,2,0,0,0,0,2,739,17,151,243,0,0,6,2,0,0,1160,580,34.23866940000008,70.51245226000002
0608295,Ghulam Haidar Khan High School,Nangarhar,Khugyani,<null>,3,<null>,2,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.28635320000001,70.10030323000005
0610335,Gorgoray Loy Mosque,Nangarhar,Deh Bala,<null>,2,<null>,2,0,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.10361227,70.40373773000006
0615373,Zaree Khola,Nangarhar,Achin,<null>,2,<null>,0,2,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.11194120000003,70.70205503000004
0618504,Gul Daag Village,Nangarhar,Lalpoor,3,5,-2,3,2,0,0,0,21,198,4,6,5,1,1,3,2,1,0,242,80,34.26818253,70.96236587
0619240,Khada Khel Maidany,Nangarhar,Sher Zad,<null>,2,<null>,0,2,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.20710289000002,70.04642932000009
0621252,Siya Aab School,Nangarhar,Hesarak,<null>,2,<null>,2,0,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.27907486000007,69.83108979000009
0622412,Sra Gata Secondary School,Nangarhar,Dur Baba,3,3,0,2,1,0,0,0,617,511,20,549,77,6,1,0,3,3,0,1787,595,34.0752780300001,70.96479851000004
0705112,Gamndok Mosque,Laghman,Dawlat Shah,<null>,2,<null>,1,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.99639712000008,69.89378153000007
0801006,Khan Khez Mosque,Panjshir,Bazarak,3,3,0,2,1,0,0,0,250,0,33,5,0,0,0,0,0,0,0,288,96,35.29328435000012,69.49858248000001
0803062,Deh Pojawa Old Mosque,Panjshir,Darah,3,3,0,2,1,0,0,0,146,0,3,3,0,1,0,0,0,0,0,153,51,35.32064689000008,69.63964523000007
0807076,Kalkoa Mosque,Panjshir,Paryan,2,2,0,1,1,0,0,0,217,0,17,10,0,0,3,0,0,0,0,247,123,35.68795377000009,70.08305324000004
0901040,Aka Khel Mosque Garden,Baghlan,Pul-E-Khumri,3,3,0,2,1,0,0,0,6,297,84,21,76,13,0,0,0,0,0,497,165,36.04334740000009,68.65928913000002
0902087,Tajikaha Dahana Bala School,Baghlan,Dahana-E-Ghuri,2,2,0,1,1,0,0,0,625,110,42,11,13,1,3,6,2,3,1,817,408,35.90047338000003,68.46644947000003
0905054,Meya Gul Shahid Secondary School,Baghlan,Baglan-E-Jadeed,2,2,0,1,1,0,0,0,110,160,825,40,57,0,0,0,0,0,0,1192,596,36.13276995000004,68.73850708000002
