lon,lat,ps_male,pc_name,pc_code,province,ps_total,ps_female,pc_location,iec_prov_id,map_accuracy,iec_district_id
65.65458503000006,31.711889230000036,3,د جلا اور مكتب,2702103,کندهار,3,0,دوراهي,27,Building,2
65.60953264000004,31.68734280000004,2,مكتب مناره,2702107,کندهار,3,1,مناره,27,Building,2
65.58540293000003,31.649072620000016,1,خوشحال خان مكتب,2702108,کندهار,3,2,ناګهان,27,Building,2
65.97099320000005,31.474121050000054,3,د سيد محمد كور,2703074,کندهار,3,0,نوي ده,27,Village,3
66.04034782000006,31.572936000000006,3,پخواني مكتب د حاجی سلطان محمد اکا کور,2703075,کندهار,3,0,مدزي,27,Building,3
65.45551939000005,31.543061350000063,2,د نجوني مكتب,2704185,کندهار,4,2,ټي بي سي,27,Building,4
65.46399049000004,31.550293240000016,4,مكتب چهل غور,2704186,کندهار,4,0,چهل غور,27,Building,4
65.31551355000002,31.439220590000033,2,د ټالکان کلی مكتب,2704189,کندهار,4,2,ټالكان کلی,27,Village,4
69.09801223000002,34.49676374000004,2,مسجد سنايي,0101260,کابل,4,2,قریه ده قابل,1,Building,1
69.08699278000005,34.49747357000006,2,مسجد میرسیدعلی یخ سوز,0101280,کابل,4,2,قلعه سلطان جان,1,Building,1
69.16250000000007,34.569444440000034,4,متوسطه نمبر ۲ خواجه بغرا,0101296,کابل,8,4,جکشن برق خير خانه,1,Building,1
69.26938616000004,34.529975629999996,4,مکتب متوسطه هالو خيل,0101313,کابل,7,3,هالو خيل,1,Building,1
69.27279871700004,34.663543852000025,2,لیسه شهرک محمدیه,0101508,کابل,5,3,شهرک محمدیه,1,Building,1
68.98042099000007,34.533151460000056,2,ليسه حضرت خالد بن وليد,0102409,کابل,4,2,کاريزک,1,Building,2
69.12548831000002,34.42428806,3,مکتب ابتدائیه ریشخور علیا,0103494,کابل,4,1,ریشخور,1,Building,3
69.39915005000003,34.572909830000036,3,لیسه صلح,0105470,کابل,5,2,پل چرخي ٢,1,Building,5
69.17569377000005,34.35468930000007,1,مسجد قلعه جانان,0107435,کابل,3,2,قلعه جانان، ده کلان,1,Village,7
69.42253445000003,34.36873804000002,2,مکتب متوسطه ولي خان,0109445,کابل,4,2,زندان,1,Building,9
69.08759042000007,34.82095706000006,2,لسیه شهید احمد شاه مسعود,0113375,کابل,3,1,قبر ملک,1,Building,13
69.73560063000006,34.576996780000044,3,مسجد جامع دره حصاره,0115476,کابل,4,1,دره حصاره,1,Building,15
69.37047394000005,35.03855431000003,4,لیسه نسوان,0201007,کاپيسا,6,2,کره تاز,2,Building,1
69.29947765000001,35.01664767000005,3,منزل مولوی غلام ایشان,0201008,کاپيسا,5,2,ده بابی,2,Building,1
69.41014102000005,35.116328650000064,1,مسجد محمد عمر خیل,0203068,کاپيسا,2,1,آرام کوت,2,Building,3
69.32830197000003,35.0904472,2,مسجد ملاخلیل,0204037,کاپيسا,3,1,ملاخلیل,2,Building,4
65.27060519000007,31.456342050000032,2,د بازار مدرسه,2704190,کندهار,2,0,موشان,27,Village,4
65.36432778000004,31.670575050000004,2,اول كمپ خیمه,2705149,کندهار,4,2,ژړي دښت کلی,27,Building,5
65.50963058000006,31.59774157000004,2,مكتب عاشقه,2705150,کندهار,3,1,عاشقه,27,Village,5
65.39318419000003,31.530984850000007,2,د امان الله مكتب,2705160,کندهار,2,0,سبلاغي,27,Village,5
65.52713516000004,31.622134090000028,2,د جاجي لالا د تیلو پمپ,2705161,کندهار,3,1,سنځري,27,Building,5
65.49351383000003,31.903858949999996,1,د حاجي قيوم ميلمستون,2707121,کندهار,2,1,اروق شاه خان,27,Building,7
65.17564375000005,32.07841071000005,2,مسجد پيرخادم,2709130,کندهار,2,0,پيرخادم,27,Building,9
65.65759441000003,32.421363930000005,3,د ولسوالي مركز,2712263,کندهار,6,3,نيازو خيل,27,Village,12
65.67159114000002,32.41962007000005,3,د حاجي اغالالا كور,2712264,کندهار,3,0,چوپاني,27,Village,12
67.17797326000002,31.64940853000006,4,د ولسوالي مركز,2715254,کندهار,6,2,د ولسوالي مركز,27,Village,15
67.32400657000004,31.341589150000036,3,د حاجي منان كور,2715255,کندهار,5,2,ساليسون,27,Village,15
67.03522199000007,31.486326950000013,3,د اوبتو مكتب,2715257,کندهار,5,2,اوبتو كلي,27,Village,15
67.76578998000005,31.368492670000016,5,مسجد اعلي جرګه,2715258,کندهار,7,2,اعلي جرګه کلی,27,Village,15
65.69651096000005,31.623596140000046,1,د عينو منځني ښوونځي,2701010,کندهار,7,6,شپږمه ناحيه,27,Building,1
65.71260590000001,31.618117200000004,7,پخواني ولايت,2701012,کندهار,7,0,څلورمه ناحيه,27,Building,1
65.64720464000001,31.615674990000052,4,د ميرويس ميني اناث مكتب,2701022,کندهار,6,2,شپږمه ناحيه,27,Building,1
65.76504105000001,31.62114067000004,5,د سيد جمال الدين لیسه,2701023,کندهار,8,3,عینو مینه,27,Building,1
65.61073920000005,31.617717540000022,4,د يتیمانو مكتب,2701061,کندهار,5,1,كوكران,27,Building,1
65.83629141000004,31.618348300000022,5,اميرلالي هوټل,2701062,کندهار,8,3,لسمه ناحيه,27,Building,1
65.72564015000005,31.734076960000024,1,مكتب محمد یعقوب قلعچه,2702109,کندهار,3,2,محمد یعقوب قلعچه,27,Building,2
65.65779807000006,31.658207280000035,3,پخواني ولسوالي بابا ولی صاحب,2702110,کندهار,3,0,بابا ولی صاحب,27,Building,2
65.57770777000005,31.613428899999995,3,باغ پل هوټل پارک,2702113,کندهار,5,2,باغ پل,27,Building,2
65.74668710000002,31.780140960000033,2,مدرسه خانه ګرداب,2702114,کندهار,3,1,خانه ګرداب,27,Building,2
65.94733610000002,31.645695590000038,3,مكتب اعظم قلعه,2703083,کندهار,5,2,اعظم قلعه,27,Building,3
65.87527434700004,31.49018405500003,3,فارم ترنك مكتب,2703084,کندهار,5,2,حکیم جان کلاچه,27,Building,3
65.44812416000006,31.36110229000007,4,د تربيوي مركز منطقه,2704193,کندهار,8,4,مارغر,27,Village,4
65.53871174000004,31.560715130000037,2,مسجد صالحان,2704194,کندهار,4,2,كاريز كلي,27,Building,4
65.31836114000001,31.54902085000004,2,زوړ كلينيك,2705163,کندهار,3,1,حوض مدد,27,Village,5
65.40918084,31.557223540000045,1,اسد سور مكتب,2705164,کندهار,2,1,پاشمول,27,Village,5
65.96801075000005,31.968794790000054,3,كلينيك ويان,2706089,کندهار,6,3,ويان,27,Village,6
66.02687838,32.07574627000002,2,د حاجي فاياب كور,2706090,کندهار,2,0,باغتو,27,Village,6
66.06644177000001,32.02147762000001,2,د سفع الله كور,2706091,کندهار,2,0,داڅكزو سوزني,27,District,6
66.02799602000003,31.94826795000005,2,د ملك سلام كور,2706092,کندهار,4,2,بورګي,27,Village,6
66.04625696000004,32.16932389000002,2,د فضل كرم مسجد,2706095,کندهار,2,0,شاه توت,27,Village,6
65.60199657000003,31.98671283000002,2,مكتب ناصر,2707118,کندهار,2,0,ناصر,27,Village,7
65.47167655000003,31.986007130000043,1,د خاکریز کلی كلينيك,2707124,کندهار,4,3,خاک ریز کلی,27,Building,7
66.58508825000006,31.562949710000037,3,محمد نيكه مكتب,2708246,کندهار,5,2,خوګياڼي,27,Village,8
66.73291350000002,31.694035200000027,2,مسجد سپين اګره,2708247,کندهار,3,1,سپين اګره,27,Village,8
66.54681623000003,31.384762710000068,2,مكتب تيسان كلي,2708252,کندهار,4,2,تيسان كلي,27,Village,8
66.58131426000003,31.33292331000006,2,دټيسن كلي مكتب,2708253,کندهار,3,1,بالا ژړه,27,Village,8
65.12994252000003,31.74779912,2,د شهيدانو مكتب,2710137,کندهار,2,0,ميوند چنه,27,Village,10
65.03081805000004,31.63745174000006,3,د محمد يوسف كور,2710138,کندهار,3,0,سفوزي انجران,27,Building,10
65.23264025000002,31.507804480000047,1,د سردار اسد كور,2710144,کندهار,2,1,ميراب خور,27,Village,10
65.05610836000004,31.622632400000025,0,د ولسوالي مركز,2710145,کندهار,3,3,د ولسوالي مركز,27,Building,10
65.06197733000003,31.801425290000022,2,د بلوڅ حاجي امان الله كلي د باوړي سره,2710148,کندهار,2,0,د بلوڅ حاجي امان الله كلي,27,Village,10
66.41408787000005,30.991026890000047,6,د حاجي رازق ميلمستون,2711203,کندهار,7,1,د حاجي رازق كلي,27,Building,11
66.41691556000004,30.97136213000005,3,د حاجي احمد شاه ماركيټ مکتب,2711208,کندهار,6,3,بولدک ويش,27,Building,11
66.44213304000003,31.09279945000002,4,مدرسه بامبول,2711209,کندهار,5,1,بامبول,27,Village,11
66.39986734000004,31.00904248000005,4,قاضي مدرسه,2711212,کندهار,6,2,سپين بولدك,27,Village,11
66.39174875000002,31.002958000000028,2,ملياد عليزي,2711213,کندهار,4,2,حاجي افضل كلي,27,Building,11
65.65213232000006,32.413815150000055,2,د حاجي ميرزا جمال كور,2712267,کندهار,3,1,ګوردنګ,27,Village,12
65.75547667000004,32.41398586000002,3,وهاب خيل مكتب,2712268,کندهار,3,0,قريه كنده,27,Village,12
65.99435898000006,30.17954185000006,4,د ولي محمد خان كور,2714199,کندهار,6,2,تورزي,27,Village,14
66.00318497000004,30.137527040000034,3,د فيض محمد كور,2714200,کندهار,5,2,ابوزي,27,Village,14
65.70954999,31.573559260000017,3,د حاجي بابا ميلمستون,2717004,کندهار,6,3,ډنډ ولسوالي,27,Village,17
65.64597159000003,31.581914180000055,3,د رواڼي منځني ښوونځي,2717011,کندهار,6,3,ډنډ ولسوالي,27,Village,17
65.68183640000005,31.58284707000005,3,بلدي منځني ښوونځي,2717021,کندهار,6,3,ډنډ ولسوالي,27,Village,17
65.72178756000002,31.548974580000014,4,مکتب چپلاني,2717051,کندهار,5,1,چپلاني,27,District,17
65.96293198100004,31.320156940000032,2,د ولسوالي مرکز,2718231,کندهار,5,3,شګه,27,Village,18
66.20142877000004,31.323333613000024,1,مدد خان مكتب,2718232,کندهار,2,1,مددخان كلي,27,Village,18
66.16735953300005,31.328561320000034,2,كلينيك مددخان كلي,2718233,کندهار,2,0,مددخان كلي,27,Village,18
65.97961229500001,31.181683036000038,2,مكتب د سړك پرهغه غاړه,2718234,کندهار,4,2,حسن زي,27,Building,18
66.04644697100005,31.113953821000027,3,د حاجي محمد خان کلي مكتب,2718235,کندهار,5,2,حاجي محمد خان كلي,27,Village,18
65.97900134000007,31.29422926000005,4,د حاجي مهمند د كلي مكتب,2718236,کندهار,6,2,حاجي مهمند كلي,27,Village,18
66.01944899000004,31.05686727000001,4,د معلم سعدالله د مکتب په خيمه كي,2718239,کندهار,8,4,امير خان كلي,27,Village,18
65.55092080800003,31.45844113700005,5,د تنګی کلی روزد ته نژدي خیمه,2718240,کندهار,8,3,تنګي کلی,27,Village,18
65.74654757000005,31.62127597000006,4,شهيد عبدالاحد خان كرزي لیسه,2701058,کندهار,6,2,كارته معلمين,27,Building,1
65.67699900000007,31.600974610000026,2,د عبدالهادي داوي منځني ښوونځي,2701063,کندهار,8,6,اوومه ناحيه,27,Building,1
65.67305838000001,31.722425000000037,1,د غازي محمد اكبر خان مكتب,2702099,کندهار,4,3,بابر,27,Building,2
65.91205328000005,31.44772126000002,3,د حاجي سيف الله تیلو پمپ ډالی مکتب,2703070,کندهار,4,1,ډالی کلی,27,Building,3
65.97863744000004,31.616454770000047,2,د لطیف آغا مکتب,2703072,کندهار,3,1,نجوي کلی,27,Building,3
65.80766527000002,31.58322218000006,2,د حاجی انفیا کلاچه/ښوراندام مرکز,2703085,کندهار,3,1,پنځمه ناحيه,27,Building,3
64.65432100000002,36.04493734000003,0,مکتب اناث خواجه ناموسی,2902023,فارياب,3,3,خواجه ناموسی,29,Village,2
64.80595251000004,35.53557283000002,1,مسجد تیلان,2902024,فارياب,2,1,تیلان,29,Village,2
64.97846193000002,35.64062794000002,1,مدرسه میر قاسم,2902028,فارياب,2,1,میرقاسم گلیم بافت,29,Village,2
62.16389177600006,30.245990361000047,2,مکتب اشکنک,3404064,نيمروز,3,1,اشکنک حاجی جمعه خان,34,Building,4
69.15791051100005,34.589477723000066,3,مدرسه تعلیم القران بی بی فاطمه زهرا,0101304,کابل,5,2,پسته کچالو,1,Building,1
68.75550053000005,33.14646574000004,4,ښوونځی,1201019,پکتيکا,4,0,کوتوال,12,Village,1
68.85914995000006,33.270734160000075,0,زړه قلعه مرکز ولسوالی,1202028,پکتيکا,4,4,زړه قلعه,12,Building,2
68.46228260000002,32.852548070000076,0,حاجی میر احمد میلمستون,1207086,پکتيکا,2,2,خیر کوث,12,Building,7
69.08469915000005,33.147707460000035,0,مارزک انجونو ښوونځی,1205076,پکتيکا,3,3,مارزک,12,Village,5
68.97065434000004,33.06422717000002,3,ستر جومات,1205077,پکتيکا,3,0,سلطانی,12,Village,5
68.85169469000003,32.44730610000003,0,زریف خان میلمستون,1208128,پکتيکا,3,3,شکین,12,Village,8
69.08527955000004,32.125795900000035,3,حاجی عمر جومات,1208129,پکتيکا,3,0,عموواز,12,Village,8
68.49431290000005,32.79963724000002,0,شریف میلمستون,1207094,پکتيکا,2,2,ملی زی,12,Village,7
68.54518563000003,32.819900270000055,0,عجب خان میلمستون,1207104,پکتيکا,2,2,شاه خیل,12,Village,7
68.94004699000003,32.742491730000026,0,سعید احمد مدرسه,1208136,پکتيکا,2,2,تابوت,12,Village,8
68.40064473000004,32.76417635000004,0,د جانی خیلو بازار جومات,1209110,پکتيکا,3,3,د ولسوالی مرکز,12,Building,9
68.39860019000007,32.74827956000004,3,ملاح غنی میلمستون,1209111,پکتيکا,3,0,جلالزو,12,Village,9
68.39710272000005,32.76294915000004,2,احمد میلمستون,1209117,پکتيکا,2,0,جفر,12,Village,9
68.39701093000006,32.762800000000006,0,زکریا میلمستون,1209118,پکتيکا,2,2,جفر,12,Village,9
69.24188991000004,32.93893913000004,2,بی بی کوت جومات,1211177,پکتيکا,2,0,بیبی کوت کلی,12,Village,11
69.24836985000006,33.17272490000001,3,توری خیل جومات,1213201,پکتيکا,3,0,طوری خیل,12,Village,13
69.23540362000003,33.14792194000004,0,ظفر جان میلمستون,1213202,پکتيکا,3,3,طوری خیل,12,Village,13
69.26976683700005,32.900984065000024,3,ظریف میلمستون,1211186,پکتيکا,4,1,شیخان کلی,12,Village,11
69.25700206000003,32.925396300000024,2,پيركوتي  كلينیك,1211296,پکتيکا,2,0,پيركوتي,12,Village,11
69.24444226,32.62538879000003,0,مدرسه ملک شاهی,1214248,پکتيکا,2,2,ملک شاهی,12,Village,14
69.33968760000003,32.966753010000026,3,جانگیر جومات,1215269,پکتيکا,3,0,اوگوحاست,12,Village,15
69.34073935000002,32.96815535000008,0,نذرگل میلمستون,1215270,پکتيکا,3,3,اوگوحاست,12,Village,15
68.25623665000003,32.18532421000001,0,مرجان کلی خیمه,1217299,پکتيکا,3,3,مرجان,12,Village,17
68.04435485000002,32.597083800000036,3,روغتیائی کلینیک,1216210,پکتيکا,4,1,مرکز ولسوالی,12,Village,16
68.08786797000003,32.622037670000026,1,گل صادین میلمستون,1216212,پکتيکا,2,1,عطر گیّ,12,Village,16
68.86965503000002,31.77452553000004,0,دكلي جومات دوچينه,1218302,پکتيکا,2,2,دوچینه,12,Village,18
69.49360029000005,33.46243685000005,0,د قادر جان هجره,1305122,پکتيا,2,2,شلم,13,Village,5
69.62318382000005,33.70240797000001,2,شرابک ابتدائیه مکتب,1312154,پکتيا,2,0,شرابک، لجه منګل,13,Village,12
69.90222220000003,33.83194440000005,2,متوسطه مکتب,1311185,پکتيا,2,0,نری زاور,13,Village,11
69.62981956000003,33.81125735000005,2,مکتب لجه منګل,1312146,پکتيا,2,0,چرګو کلی، لجه منګل,13,Village,12
70.21944023,33.45988143000004,1,خیمه په ببرک تانه کی,1408055,خوست,2,1,ببرک تانه کلی,14,Village,8
64.19255440000005,31.130298780000004,4,مكتب هزار جفت,3006119,هلمند,5,1,د حاجی سید میر خان,30,Building,6
65.32941981000003,31.478251070000024,5,د ملا عطا محمد منطقه,2704191,کندهار,9,4,ټالكان,27,Village,4
66.90845968000006,36.22073090000001,1,منزل طلا قریه دار,2107271,بلخ,2,1,پل برق,21,Village,7
61.76787065000005,34.33691066000003,0,مكتب ابتدايي اميرمعاويه,3205272,هرات,3,3,قلعه ریگ,32,Building,5
69.68367932000004,34.99662751000002,1,مکتب متوسطه محمدایوب شهید,0205041,کاپيسا,2,1,حسین خیل,2,Village,5
69.16985512000007,34.51573382000001,4,ليسه انصاري,0101021,کابل,8,4,جوي شير,1,Building,1
69.15076000000003,34.512510000000056,3,مکتب متوسطه امير حمزه,0101040,کابل,5,2,نو آباد دهمزنگ,1,Building,1
69.15720675000004,34.53907627000004,3,مسجد امام رضاي غريب,0101059,کابل,6,3,کلوله پشته,1,Building,1
69.08491043000001,34.52250632000004,2,مسجد اتفاق,0101079,کابل,3,1,قلعه طوفان,1,Building,1
69.10605555000005,34.50561111000007,4,ليسه محمد آصف مايل,0101098,کابل,9,5,قلعه ناظر,1,Building,1
69.09900221000002,34.49875184000006,2,مسجد علي نقی,0101099,کابل,4,2,قریه ده قابل,1,Building,1
69.12148858000003,34.502462640000005,4,لیسه ام البنین,0101118,کابل,9,5,قلعه شهاده,1,Building,1
69.16557078000002,34.483854390000026,4,ليسه عمرا خان,0101139,کابل,7,3,واصل آباد,1,Building,1
69.20667875000002,34.50522254000003,3,ليسه نسوان آمينه فدوي,0101155,کابل,6,3,مسجد اتفاق,1,Building,1
69.22210894000004,34.50292905000003,1,مسجد شيخ نجم الدين اخوندزاده,0101174,کابل,2,1,قسمت ب رحمن مينه,1,Building,1
69.19100512000003,34.522856520000055,1,مسجد جامع شرقی شش درک,0101190,کابل,2,1,شش درک,1,Building,1
69.19015660000005,34.52576152000004,2,لیسه ستاره,0101191,کابل,5,3,شش درک,1,Building,1
69.16982966000003,34.54213852000001,1,مسجد حضرت عمر فاروق,0101206,کابل,3,2,نو آباد چهار قلعه,1,Building,1
69.18348744000006,34.52932787,3,ليسه عالي اماني,0101226,کابل,5,2,وزیر اکبر خان,1,Building,1
69.18246111000005,34.535613880000014,2,مسجد وزير اکبر خان,0101227,کابل,3,1,وزیر اکبر خان,1,Building,1
69.13266388000002,34.57273333000005,3,مسجد جامع امام زمان,0101245,کابل,6,3,قلعه نجارها,1,Building,1
69.08290154000007,34.49524977000002,4,مسجد کاظميه,0101259,کابل,6,2,دشت بيست هزاري,1,Building,1
69.68356018000001,34.996613900000035,1,مکتب متوسطه محمد ایوب شهید (کوچی),0205064,کاپيسا,2,1,حسین خیل,2,Village,5
69.61286596000005,35.038468340000065,1,منزل ملک روضا خیل,0205062,کاپيسا,2,1,روضا خیل,2,Building,5
70.57992799000002,34.41477223000002,3,قلعه اخند جومات,0605149,ننگرهار,3,0,قلعه اخند,6,Building,5
69.19735298000003,34.98302689000006,4,لیسه میانشاخ,0301006,پروان,5,1,میانشاخ,3,Building,1
69.12533518000001,34.984212510000056,2,مکتب توب دره,0301027,پروان,3,1,توب دره,3,Building,1
69.19891676,34.963754940000044,2,لیسه عبدالستار شهید,0302111,پروان,4,2,دولت شاهی,3,Building,2
69.26523210000003,35.05150528000007,3,لیسه امام اعظم آقتاش,0304037,پروان,4,1,آقتاش,3,Building,4
69.27843799000003,35.12619001000006,3,مسجد جامع دو بندی,0305057,پروان,4,1,دو بندی,3,Building,5
69.11027099000003,35.11521640000004,2,مسجد آشابه,0305058,پروان,3,1,مرکز آشابه,3,Building,5
68.64786727000003,34.92405001000001,2,لیسه نسوان بازار لولنج,0309132,پروان,3,1,بازار لولنج,3,Building,9
68.86581843000003,34.39469009000003,5,تعمیر شاروالی,0401001,وردک,7,2,تعمیرشاروالی میدان شهر,4,Building,1
68.68389434000002,34.158686790000026,2,مدرسه لنگر,0404084,وردک,4,2,لنگر,4,Building,4
68.63747904000006,33.87735625000004,1,مسجد قریه سلطان خیل,0405127,وردک,2,1,سلطان خیل,4,Village,5
68.62996977000003,33.90627993000002,1,مکتب المار,0405128,وردک,2,1,بهادرخیل,4,Village,5
68.48719312000001,34.23750654000002,3,کلینیک تنگی سیدان,0406070,وردک,5,2,تنگی سیدان,4,Village,6
67.89919982000002,34.37193758000005,3,مسجد درنجوی,0409034,وردک,4,1,قریه درنجوی,4,Village,9
67.97147811000005,34.37206787000001,1,مکتب باد آسیاب,0409055,وردک,2,1,کوته مکتب,4,Building,9
69.13026177000005,33.87698637000005,1,مکتب چوڼى,0501014,لوگر,3,2,چوڼى,5,Building,1
68.97809524000006,33.97090739000002,2,مسجد قلعه بادى,0502036,لوگر,3,1,قلعه بادى,5,Building,2
69.12938840000002,34.11534155000001,3,مکتب اناث و ذکور زرغون شهر,0505058,لوگر,6,3,زرغون شهر,5,Building,5
69.14945702000004,34.28315228000002,2,مکتب گماران,0505059,لوگر,3,1,گماران,5,Building,5
70.43319237500002,34.43270522900006,0,د ښځو چارو رياست,0601020,ننگرهار,7,7,دریمه ناحیه,6,Building,1
70.47034618700006,34.412415553000045,0,مجبور آباد مکتب,0601041,ننگرهار,5,5,څلورمه ناحیه,6,Building,1
70.47160351000007,34.36314468000005,4,هډه  مکتب,0602067,ننگرهار,4,0,هډه,6,Building,2
70.47027914000003,34.362618120000015,0,نجم القرا کلینيک,0602068,ننگرهار,3,3,هډه,6,Building,2
70.22175106000002,34.39490620000001,0,بالاباغ کلینيک,0603090,ننگرهار,2,2,بالا باغ,6,Building,3
66.84244182000002,34.672314450000016,1,منبر سر کنک,1005072,باميان,2,1,سر کنک,10,Building,5
66.74750431000004,34.61724298000005,1,منبرسرخک پایین,1005073,باميان,2,1,سرخک,10,Building,5
66.46149527000003,34.93232507000004,1,منبرشینیه سر مرغی,1005093,باميان,2,1,شینیه سر مرغی,10,Building,5
66.89985280000005,34.327065460000014,2,مسجد گرد نی,1006111,باميان,3,1,ینقول,10,Building,6
66.65535975000004,34.30592109000002,2,مسجد چارده,1006112,باميان,3,1,چارده,10,Building,6
66.61715195000004,34.05195621000007,2,مسجد زردک بیرانه قول مسوت,1007133,باميان,3,1,دهن نو شدی قول مسوت,10,Building,7
67.19669969000003,34.257774480000066,1,مسجد دهن منگوس شینیه اوبه,1007137,باميان,2,1,دهن منگوس شینیه اوبه,10,Building,7
66.86597024000007,34.12045105000003,2,مسجد پیش ده,1007155,باميان,3,1,التر غنه گک,10,Building,7
64.93290691000003,35.66360644000002,2,مسجد چهک گلیم بافت,2902029,فارياب,3,1,چهک گلیم بافت,29,Village,2
64.64524039000007,35.910867400000015,1,مکتب متوسطه ذکور عرب آقسای,2902049,فارياب,2,1,عرب آقسای,29,Village,2
64.82447954000001,35.888239220000045,3,مکتب متوسطه جمشیدی,2902051,فارياب,5,2,جمشیدی,29,Village,2
64.86724037000003,35.83350382000001,2,مکتب دهندره,2902052,فارياب,3,1,دهندره,29,Village,2
64.68608003,36.01063214000002,1,مسجد جرقعله خواجه موسی,2902201,فارياب,2,1,خواجه موسی,29,Village,2
64.65976127000002,35.84077368000002,1,مسجد عرب کاوان باشی,2902202,فارياب,2,1,عرب کاوان باشی,29,Village,2
64.58331810000003,35.88236367000008,2,مسجد جامع چغاتک,2904065,فارياب,4,2,چغاتک,29,Building,4
64.53605587000003,35.786735400000026,2,مسجد جامع ایتی اوروق,2904066,فارياب,3,1,ایتی اوروق,29,Building,4
65.52694338000002,35.96046123000005,2,مسجد قورغ خواجه عرب,2905143,فارياب,4,2,قریه خواجه عرب,29,Village,5
65.19112297000002,35.943171890000016,2,مسجد قیرمه,2905207,فارياب,3,1,قیرمه,29,Village,5
65.08153978000006,36.13588162000007,3,مکتب ذکور گل قدوق,2906145,فارياب,4,1,گل قدوق,29,Building,6
64.85555871000007,36.257089840000035,2,مسجد جامع تپه قلعه,2906146,فارياب,3,1,تپه قلعه,29,Building,6
64.03049822000007,35.68626537000005,1,مکتب وایمس,2907088,فارياب,2,1,قریه وایمس,29,Building,7
64.30550956000005,35.59697223000005,2,مکتب چکنه  یوزبیگی,2907106,فارياب,3,1,یوزبیگی,29,Building,7
64.16132919000005,35.59007472000007,2,مسجد غوره,2907107,فارياب,3,1,غوره,29,Building,7
64.53667042000005,35.672126030000044,2,مسجد صیاد نقی,2907109,فارياب,3,1,صیاد نقی,29,Building,7
65.07903760000004,35.59361105000003,1,مکتب متوسطه مرغابی,2908135,فارياب,3,2,قریه دهندره,29,Building,8
64.89689790000004,36.46464321000006,3,مکتب متوسطه چارشنغو,2909164,فارياب,4,1,چارشنغو,29,Building,9
64.93543327000002,36.391757830000046,3,مکتب ابتدای خیر آباد,2909165,فارياب,4,1,خیر آباد,29,Building,9
64.90396288000002,36.334938030000025,2,مسجد جامع جوق ها,2909168,فارياب,3,1,جوق ها,29,Building,9
64.73990738000002,35.340943860000024,2,مکتب قدوغک,2910121,فارياب,3,1,قدوغک,29,Building,10
64.59364213000002,35.229831630000014,2,مسجد تخته بند لفرا,2910122,فارياب,3,1,تخته بند لفرا,29,Building,10
65.11577455000007,36.95606823000001,3,لیسه قاضی بابه مراد,2913185,فارياب,5,2,کلال خانه,29,Building,13
65.14060093000005,36.95120761000001,3,لیسه دولت گیلدی,2913186,فارياب,5,2,شهر نو,29,Building,13
65.17775312000002,36.98423599000002,3,لیسه رحمن قل شهید,2914176,فارياب,4,1,عرب شاه توره خان,29,Building,14
65.2131962,36.94933794000006,3,لیسه چکمن,2914177,فارياب,4,1,چکمن,29,Building,14
65.16170332000004,36.990485970000044,1,لیسه نسوان عرب شاه پایین,2914180,فارياب,2,1,عرب شاه پایین,29,Building,14
64.46979044000004,31.612087380000034,3,حاجی طاوس مسجد,3001001,هلمند,5,2,سرکار,30,Village,1
64.76273524000003,35.902738940000035,3,مکتب لیسه صیاد رجب,2901003,فارياب,5,2,ناحیه هفتم,29,Building,1
64.79011901000005,35.91599397000001,0,لیسه نسوان افغانکوت,2901004,فارياب,5,5,ناحیه دوم,29,Building,1
64.69247675000007,36.02271593000004,1,مکتب ذکورگدای قلعه,2902021,فارياب,2,1,گدای قلعه,29,Village,2
65.09922394000003,35.90640316,2,مسجد عمومی زرشوی,2902035,فارياب,4,2,زرشوی,29,Village,2
65.13858719000005,35.95526629000004,1,مسجد تیرک لیک,2902038,فارياب,2,1,تیرک لیک,29,Village,2
64.80857297000004,35.743575460000024,2,مسجد برهان بای,2902039,فارياب,3,1,قریه چکاب,29,Village,2
64.69984285000002,35.76956508000005,1,مسجد تکلی هزار سم,2902044,فارياب,2,1,تکلی هزار سم,29,Village,2
64.67728527000001,35.81991917000005,1,مسجد جامع موقانی,2902045,فارياب,2,1,موقانی,29,Village,2
61.86251903600003,30.93890554500005,2,الحاقیه سیستان,3401058,نيمروز,3,1,پلان 7/6شهری,34,Building,1
61.81048754300007,30.85042581900005,2,مکتب ابتدایی فیروزه گی,3401059,نيمروز,3,1,فیروزه گی,34,Building,1
61.78546394100004,31.419475393000017,2,مکتب گرگیج,3402060,نيمروز,3,1,ملارسول,34,Building,2
61.78768858000004,31.323208430000054,1,مکتب کرکی,3402013,نيمروز,2,1,کرکی,34,Building,2
61.780187300000065,31.203066590000027,2,مکتب طلائی,3402014,نيمروز,3,1,طلائی,34,Building,2
62.14721278000006,31.20377857000003,1,اطاق های حاجی صدیق,3403037,نيمروز,2,1,ده نو,34,Building,3
62.38432313000001,31.386010120000037,1,منزل شخصی محمد داودخان,3403038,نيمروز,2,1,آوربلوچی,34,Village,3
62.59607634000006,30.15261987000002,1,منزل حاجی گل محمد,3404027,نيمروز,2,1,رودبار,34,Village,4
61.771187175000065,30.195242705000034,2,مکتب کرودی,3404063,نيمروز,3,1,کرودی حاجی محمد امین,34,Building,4
70.44621744000003,37.486214250000025,1,سنگ پایان,1709132,بدخشان,2,1,درنگ پایان,17,Building,9
70.53806614000005,37.53779790000004,1,مسجد آب زمچ,1709136,بدخشان,2,1,آب زمچ,17,Building,9
