لباک,14408,389584,64811,329,904,59107,248220,3530,3962,838,1466,787159
3,1,478,45,0,0,2,43,3,5,0,1,578
4,2,452,49,1,0,2,39,11,3,2,5,566
5,1,473,53,1,3,3,23,9,4,3,3,576
6,0,492,55,0,4,2,21,6,4,1,3,588
7,2,373,48,1,1,0,29,4,1,2,2,463
101279,21,2879,303,0,4,198,200,8,72,1,7,3693
1,4,149,16,0,1,13,14,0,2,0,0,199
2,5,426,55,0,0,38,38,1,19,1,0,583
3,6,432,45,0,1,49,32,0,16,0,3,584
4,1,476,49,0,0,16,26,1,5,0,2,576
5,0,485,36,0,0,15,28,1,7,0,1,573
6,0,499,43,0,1,4,29,3,10,0,1,590
7,5,412,59,0,1,63,33,2,13,0,0,588
101280,5,1741,375,0,0,4,135,10,32,0,7,2309
1,3,418,97,0,0,2,42,0,9,0,4,575
2,2,425,103,0,0,1,38,1,14,0,0,584
3,0,445,86,0,0,1,26,6,5,0,0,569
4,0,453,89,0,0,0,29,3,4,0,3,581
101281,6,1611,154,4,1,10,85,8,14,3,4,1900
1,1,513,34,0,1,3,31,3,5,1,2,594
2,4,482,51,2,0,5,24,2,3,0,2,575
3,1,494,45,1,0,1,27,2,2,2,0,575
4,0,122,24,1,0,1,3,1,4,0,0,156
101282,2,1517,310,1,0,31,140,11,9,4,5,2030
1,1,424,87,0,0,15,49,4,7,0,3,590
2,1,435,87,0,0,9,52,4,2,2,0,592
3,0,449,89,1,0,4,30,2,0,2,2,579
4,0,209,47,0,0,3,9,1,0,0,0,269
101283,1,2035,128,2,1,3,111,7,4,3,8,2303
1,0,510,34,1,0,1,27,2,1,0,2,578
2,1,509,38,0,0,0,29,2,2,0,2,583
3,0,213,11,0,0,0,13,0,0,1,3,241
4,0,517,32,0,1,0,32,2,0,2,1,587
5,0,286,13,1,0,2,10,1,1,0,0,314
101284,2,941,138,1,1,2,53,7,16,1,4,1166
1,2,460,70,0,1,2,30,2,8,1,1,577
2,0,481,68,1,0,0,23,5,8,0,3,589
101285,2,1266,138,0,1,48,191,15,16,0,7,1684
1,1,341,39,0,1,23,55,4,3,0,4,471
2,1,322,44,0,0,15,72,2,9,0,0,465
3,0,477,38,0,0,5,55,7,4,0,2,588
4,0,126,17,0,0,5,9,2,0,0,1,160
101286,20,276,11,0,0,927,38,1,1,0,2,1276
1,6,70,3,0,0,351,16,1,0,0,0,447
2,7,78,3,0,0,264,17,0,0,0,0,369
3,4,63,2,0,0,134,2,0,1,0,2,208
4,3,65,3,0,0,178,3,0,0,0,0,252
101287,6,119,14,0,0,544,30,0,5,1,0,719
1,2,41,8,0,0,203,16,0,3,0,0,273
2,4,40,3,0,0,270,8,0,1,0,0,326
3,0,20,0,0,0,30,1,0,1,1,0,53
4,0,18,3,0,0,41,5,0,0,0,0,67
101288,6,185,20,0,1,602,45,0,2,0,0,861
1,6,49,7,0,0,194,7,0,2,0,0,265
2,0,33,1,0,0,177,13,0,0,0,0,224
3,0,46,4,0,0,157,11,0,0,0,0,218
4,0,15,6,0,0,35,7,0,0,0,0,63
5,0,42,2,0,1,39,7,0,0,0,0,91
101289,36,2266,85,0,0,92,486,15,3,0,1,2984
1,3,481,20,0,0,26,67,0,1,0,0,598
2,3,311,11,0,0,17,71,2,0,0,0,415
3,11,314,10,0,0,12,125,2,1,0,1,476
4,2,387,10,0,0,21,70,2,0,0,0,492
5,0,244,4,0,0,7,29,1,1,0,0,286
6,17,235,10,0,0,3,94,7,0,0,0,366
7,0,294,20,0,0,6,30,1,0,0,0,351
101290,50,1192,88,1,2,95,542,7,3,0,1,1981
1,12,319,28,0,0,42,170,2,0,0,1,574
2,13,344,20,0,1,18,130,2,1,0,0,529
3,17,272,12,1,1,27,173,0,2,0,0,505
4,1,130,11,0,0,3,30,3,0,0,0,178
5,7,127,17,0,0,5,39,0,0,0,0,195
101291,12,696,168,1,0,62,331,22,6,1,3,1302
1,0,187,31,0,0,20,82,11,4,0,2,337
2,5,146,44,0,0,17,61,3,0,0,0,276
3,6,197,40,0,0,17,68,3,1,1,0,333
4,0,53,17,0,0,2,45,1,0,0,0,118
5,0,53,17,1,0,2,51,2,0,0,1,127
6,1,60,19,0,0,4,24,2,1,0,0,111
101292,7,1226,255,0,5,74,467,14,0,2,3,2053
1,2,342,19,0,0,18,134,3,0,0,0,518
2,1,264,16,0,2,22,107,3,0,2,0,417
3,3,347,24,0,2,23,127,3,0,0,1,530
4,0,126,13,0,1,1,51,2,0,0,2,196
5,1,147,183,0,0,10,48,3,0,0,0,392
101293,13,1480,132,0,3,75,544,13,2,1,1,2264
1,7,190,14,0,0,16,86,0,2,0,1,316
2,2,192,15,0,0,12,68,1,0,0,0,290
3,2,264,27,0,1,17,106,2,0,0,0,419
4,0,308,30,0,1,11,96,2,0,0,0,448
5,0,218,14,0,0,6,63,0,0,0,0,301
6,0,155,19,0,1,8,72,6,0,1,0,262
7,2,73,7,0,0,3,23,1,0,0,0,109
8,0,80,6,0,0,2,30,1,0,0,0,119
101294,26,1953,234,0,2,99,691,21,8,0,3,3037
1,11,344,44,0,0,24,119,6,2,0,1,551
2,5,266,27,0,0,22,101,2,0,0,0,423
3,2,206,17,0,0,11,78,1,1,0,0,316
4,5,244,34,0,0,10,92,1,1,0,0,387
5,1,248,47,0,0,5,107,3,2,0,0,413
6,0,304,32,0,0,10,85,8,1,0,0,440
7,1,175,10,0,1,8,69,0,0,0,0,264
8,1,166,23,0,1,9,40,0,1,0,2,243
101295,20,1219,111,0,0,106,461,7,2,0,3,1929
1,5,320,35,0,0,33,127,0,0,0,1,521
2,5,298,33,0,0,25,125,1,1,0,0,488
3,10,290,21,0,0,30,122,1,0,0,2,476
4,0,110,6,0,0,5,22,1,1,0,0,145
5,0,87,10,0,0,8,33,2,0,0,0,140
6,0,114,6,0,0,5,32,2,0,0,0,159
101296,6,989,163,0,2,51,269,13,5,2,2,1502
1,1,232,31,0,1,11,62,3,0,1,0,342
2,0,159,18,0,0,16,55,0,0,0,1,249
3,0,133,23,0,0,8,48,3,0,0,0,215
4,4,122,11,0,0,9,27,2,0,0,0,175
5,0,71,12,0,0,1,9,3,1,0,1,98
6,0,91,12,0,0,0,18,1,1,0,0,123
7,1,97,49,0,1,5,33,0,2,1,0,189
8,0,84,7,0,0,1,17,1,1,0,0,111
101297,2,633,27,0,0,37,125,4,1,2,0,831
1,1,150,4,0,0,9,33,1,1,2,0,201
2,0,120,7,0,0,6,36,1,0,0,0,170
3,1,132,7,0,0,12,20,0,0,0,0,172
4,0,55,4,0,0,1,7,1,0,0,0,68
5,0,72,4,0,0,4,9,0,0,0,0,89
6,0,104,1,0,0,5,20,1,0,0,0,131
101298,12,834,89,2,0,49,285,7,4,1,3,1286
1,2,166,15,0,0,10,58,1,0,0,2,254
2,4,164,21,0,0,8,63,0,2,0,0,262
3,4,118,9,0,0,10,41,1,1,0,1,185
4,2,172,10,0,0,16,66,0,1,0,0,267
5,0,88,16,1,0,2,23,1,0,1,0,132
6,0,64,9,0,0,1,21,2,0,0,0,97
7,0,62,9,1,0,2,13,2,0,0,0,89
101299,3,417,21,1,0,25,74,3,0,0,0,544
1,1,153,8,0,0,7,20,0,0,0,0,189
2,2,141,6,0,0,13,31,1,0,0,0,194
3,0,68,3,1,0,2,15,0,0,0,0,89
4,0,55,4,0,0,3,8,2,0,0,0,72
101300,2,480,19,0,0,45,40,4,2,1,0,593
1,0,151,7,0,0,17,16,1,1,0,0,193
2,2,167,3,0,0,16,15,2,1,1,0,207
3,0,86,5,0,0,8,5,1,0,0,0,105
4,0,76,4,0,0,4,4,0,0,0,0,88
101301,11,1137,302,1,2,80,508,12,8,5,2,2068
1,0,195,37,0,0,19,0,0,0,0,1,252
2,2,195,38,0,2,11,110,2,3,4,0,367
3,3,282,59,1,0,20,133,2,2,0,1,503
4,5,228,52,0,0,24,163,4,2,0,0,478
5,1,237,116,0,0,6,102,4,1,1,0,468
101302,16,511,126,0,1,35,218,2,1,0,0,910
1,4,127,30,0,0,17,85,0,0,0,0,263
2,2,115,9,0,1,7,33,1,1,0,0,169
3,1,105,10,0,0,6,39,1,0,0,0,162
4,3,72,17,0,0,5,28,0,0,0,0,125
5,6,92,60,0,0,0,33,0,0,0,0,191
101303,24,2005,141,0,2,104,629,16,3,5,0,2929
1,7,332,21,0,0,22,119,1,2,0,0,504
2,5,274,23,0,0,21,114,4,0,1,0,442
3,6,260,17,0,0,18,88,1,0,0,0,390
4,2,239,21,0,0,20,69,1,1,2,0,355
5,0,267,9,0,0,5,65,3,0,0,0,349
6,0,254,19,0,2,10,83,2,0,0,0,370
7,0,194,11,0,0,4,47,0,0,1,0,257
8,4,185,20,0,0,4,44,4,0,1,0,262
101304,3,948,56,0,0,47,135,7,2,1,1,1200
1,1,246,17,0,0,15,31,3,2,1,0,316
2,1,238,15,0,0,16,46,0,0,0,0,316
3,1,195,7,0,0,16,37,2,0,0,1,259
4,0,141,9,0,0,0,11,1,0,0,0,162
5,0,128,8,0,0,0,10,1,0,0,0,147
101305,8,641,40,0,0,64,70,3,6,1,0,833
1,5,239,19,0,0,26,25,1,2,1,0,318
2,3,221,13,0,0,25,18,2,3,0,0,285
3,0,181,8,0,0,13,27,0,1,0,0,230
101306,31,1321,273,10,2,122,916,16,66,1,3,2761
1,8,244,60,0,0,30,218,4,27,0,1,592
2,10,220,88,1,1,31,203,4,19,0,0,577
3,10,262,41,0,0,20,247,2,5,1,0,588
4,0,148,24,9,0,5,65,1,7,0,0,259
5,1,205,33,0,0,36,126,5,4,0,0,410
6,2,242,27,0,1,0,57,0,4,0,2,335
101307,4,767,37,0,1,58,156,5,3,0,0,1031
1,2,262,18,0,1,26,65,3,1,0,0,378
2,2,254,13,0,0,28,59,1,1,0,0,358
3,0,125,2,0,0,1,19,1,0,0,0,148
4,0,126,4,0,0,3,13,0,1,0,0,147
101308,5,766,42,1,1,47,58,4,0,0,2,926
1,5,250,15,0,1,25,25,3,0,0,1,325
2,0,320,17,1,0,18,25,0,0,0,1,382
3,0,104,3,0,0,2,4,1,0,0,0,114
4,0,92,7,0,0,2,4,0,0,0,0,105
101309,11,807,57,0,2,48,158,7,2,1,1,1094
1,4,254,18,0,0,14,72,3,2,0,1,368
2,3,223,23,0,2,15,53,2,0,0,0,321
3,4,160,7,0,0,11,17,2,0,0,0,201
4,0,170,9,0,0,8,16,0,0,1,0,204
101310,15,854,61,0,0,38,219,2,1,0,0,1190
1,3,385,26,0,0,15,101,0,1,0,0,531
2,6,337,27,0,0,18,88,1,0,0,0,477
3,6,132,8,0,0,5,30,1,0,0,0,182
101311,7,872,28,0,0,23,54,3,1,0,1,989
1,1,209,9,0,0,9,25,1,0,0,1,255
2,3,278,11,0,0,10,22,0,1,0,0,325
3,3,200,5,0,0,1,2,0,0,0,0,211
4,0,185,3,0,0,3,5,2,0,0,0,198
101312,49,585,81,2,5,39,1451,13,13,10,9,2257
1,13,128,16,1,2,8,294,1,2,1,1,467
2,21,139,16,0,2,7,337,2,3,5,1,533
3,12,118,20,1,0,15,345,2,3,0,1,517
4,0,55,6,0,1,0,137,5,0,0,0,204
5,3,71,9,0,0,5,181,1,1,0,3,274
6,0,74,14,0,0,4,157,2,4,4,3,262
101313,71,62,18,0,4,20,1251,0,3,0,0,1429
1,28,25,10,0,2,9,509,0,1,0,0,584
2,28,21,5,0,1,8,458,0,2,0,0,523
3,5,11,2,0,0,2,192,0,0,0,0,212
4,10,5,1,0,1,1,92,0,0,0,0,110
101314,70,1720,350,5,13,82,1688,19,48,7,5,4007
1,4,242,27,1,2,4,201,3,9,1,2,496
2,14,228,60,2,2,15,252,1,3,0,1,578
3,8,189,70,1,1,15,192,1,6,2,1,486
4,12,192,34,0,0,11,120,1,3,0,0,373
5,11,226,47,0,3,15,234,2,9,1,0,548
6,1,229,31,0,2,2,219,4,6,2,0,496
7,8,207,34,1,3,3,223,3,3,1,0,486
8,12,207,47,0,0,17,247,4,9,0,1,544
101315,4,159,14,0,1,74,334,1,2,0,2,591
1,3,117,11,0,0,54,265,0,2,0,2,454
2,1,42,3,0,1,20,69,1,0,0,0,137
101316,35,693,87,0,3,36,613,7,2,0,1,1477
1,14,174,25,0,3,10,140,3,0,0,0,369
2,11,187,21,0,0,12,145,2,2,0,0,380
3,10,230,23,0,0,13,139,1,0,0,0,416
4,0,70,12,0,0,0,110,1,0,0,1,194
5,0,32,6,0,0,1,79,0,0,0,0,118
101317,33,1024,312,2,1,73,1800,17,3,3,5,3273
1,6,166,48,0,1,10,303,2,1,0,1,538
2,6,190,55,0,0,12,294,1,0,0,0,558
3,7,150,42,0,0,22,263,3,0,0,1,488
4,11,124,22,0,0,10,218,1,0,0,0,386
5,0,89,42,0,0,5,198,0,0,0,1,335
6,2,163,51,2,0,9,276,6,2,2,2,515
7,1,142,52,0,0,5,248,4,0,1,0,453
101318,34,668,42,1,2,50,394,2,0,0,2,1195
1,6,221,15,0,1,22,155,1,0,0,0,421
2,9,137,10,1,1,15,95,1,0,0,1,270
3,15,225,15,0,0,8,106,0,0,0,0,369
5,4,85,2,0,0,5,38,0,0,0,1,135
101319,7,450,91,0,1,57,676,8,1,2,4,1297
1,3,112,18,0,0,14,202,3,0,0,1,353
2,2,123,28,0,1,14,186,3,1,0,0,358
3,2,106,12,0,0,13,132,1,0,1,1,268
4,0,89,26,0,0,15,112,1,0,0,2,245
5,0,20,7,0,0,1,44,0,0,1,0,73
101320,4,259,30,0,0,6,91,2,1,2,0,395
1,4,159,17,0,0,5,68,2,1,2,0,258
2,0,100,13,0,0,1,23,0,0,0,0,137
101321,14,197,27,0,1,11,473,0,5,0,3,731
1,8,124,14,0,1,7,259,0,1,0,2,416
2,6,73,13,0,0,4,214,0,4,0,1,315
101322,50,462,51,0,1,26,411,8,32,3,0,1044
1,17,307,23,0,0,11,213,4,0,0,0,575
2,33,155,28,0,1,15,198,4,32,3,0,469
101323,17,351,70,2,5,39,787,7,3,2,1,1284
1,7,127,26,1,1,13,229,1,1,0,1,407
2,9,157,21,1,2,25,284,6,2,0,0,507
3,1,67,23,0,2,1,274,0,0,2,0,370
101324,1,115,41,0,3,38,123,0,0,1,0,322
1,1,74,8,0,2,32,78,0,0,1,0,196
2,0,41,33,0,1,6,45,0,0,0,0,126
101325,46,367,67,1,0,31,1163,7,8,0,2,1692
1,14,126,14,1,0,13,412,1,2,0,2,585
2,16,120,26,0,0,9,374,3,3,0,0,551
3,16,121,27,0,0,9,377,3,3,0,0,556
101326,51,2821,88,1,1,153,213,5,6,0,2,3341
1,11,506,10,0,0,25,34,0,0,0,0,586
2,9,524,5,0,0,22,26,1,1,0,0,588
3,10,470,20,0,0,32,47,0,1,0,1,581
4,0,348,20,0,0,16,18,1,1,0,0,404
5,8,321,8,1,0,10,29,1,1,0,0,379
6,4,274,12,0,1,11,25,2,1,0,1,331
7,9,327,9,0,0,33,31,0,1,0,0,410
8,0,51,4,0,0,4,3,0,0,0,0,62
101328,44,2140,271,5,4,198,1062,22,23,3,3,3775
1,14,334,35,1,2,32,156,0,1,0,0,575
2,9,347,32,0,0,39,144,1,4,0,1,577
3,12,339,42,2,0,30,139,3,2,0,0,569
4,6,328,56,0,1,47,132,4,3,1,1,579
5,1,261,44,2,1,15,226,4,2,2,0,558
6,1,311,38,0,0,12,191,5,7,0,0,565
7,0,90,7,0,0,1,23,3,2,0,0,126
8,1,115,15,0,0,20,43,2,1,0,0,197
9,0,15,2,0,0,2,8,0,1,0,1,29
101329,29,1311,171,3,2,71,660,7,6,3,1,2264
1,9,304,33,0,0,21,189,1,2,1,1,561
2,8,248,19,0,0,17,135,3,2,0,0,432
3,7,201,17,3,0,7,102,1,1,0,0,339
4,5,322,34,0,1,16,151,1,0,0,0,530
5,0,83,17,0,1,4,40,1,0,1,0,147
6,0,153,51,0,0,6,43,0,1,1,0,255
101331,60,98,2303,0,0,65,322,100,5,0,0,2953
1,6,9,350,0,0,38,193,0,0,0,0,596
2,25,15,446,0,0,22,82,0,0,0,0,590
3,15,0,572,0,0,3,8,0,0,0,0,598
4,2,71,350,0,0,2,39,100,5,0,0,569
6,12,3,585,0,0,0,0,0,0,0,0,600
101430,32,363,26,0,7,19,462,1,16,1,3,930
1,9,61,8,0,0,3,90,0,0,0,0,171
2,11,64,7,0,0,5,97,0,0,0,1,185
3,2,49,5,0,3,4,77,0,1,0,0,141
4,4,71,5,0,4,6,95,1,2,1,2,191
5,0,29,1,0,0,0,29,0,10,0,0,69
6,4,14,0,0,0,0,13,0,0,0,0,31
7,2,7,0,0,0,0,33,0,0,0,0,42
8,0,65,0,0,0,1,24,0,2,0,0,92
9,0,3,0,0,0,0,4,0,1,0,0,8
101448,29,57,1285,2,4,28,467,1,2,2,1,1878
1,0,4,9,0,0,0,84,0,0,0,0,97
2,4,9,373,1,2,1,97,0,1,0,0,488
3,3,18,27,0,1,4,124,0,0,0,0,177
4,12,23,419,1,1,19,99,1,1,2,0,578
5,10,3,457,0,0,4,63,0,0,0,1,538
101449,99,44,14,0,0,53,1910,48,61,0,100,2329
1,6,36,9,0,0,8,511,2,7,0,3,582
2,15,1,0,0,0,29,505,9,8,0,20,587
3,24,2,0,0,0,10,455,20,27,0,38,576
4,54,5,5,0,0,6,439,17,19,0,39,584
101473,20,91,1054,0,0,38,517,0,31,0,1,1752
1,3,58,264,0,0,13,249,0,1,0,0,588
3,12,22,417,0,0,13,94,0,23,0,0,581
5,5,11,373,0,0,12,174,0,7,0,1,583
101488,4,286,38,0,0,30,126,2,0,0,2,488
1,2,268,31,0,0,25,121,2,0,0,2,451
2,2,18,7,0,0,5,5,0,0,0,0,37
101489,17,999,81,1,0,60,183,6,2,7,1,1357
1,7,252,35,0,0,20,53,1,2,0,1,371
2,6,176,17,1,0,18,43,1,0,0,0,262
3,2,158,8,0,0,18,43,1,0,0,0,230
4,2,236,7,0,0,1,26,2,0,2,0,276
5,0,177,14,0,0,3,18,1,0,5,0,218
101490,14,784,232,1,1,67,665,8,4,2,2,1780
1,8,231,85,1,1,33,225,1,2,0,0,587
3,1,156,37,0,0,12,101,4,0,1,0,312
4,0,170,45,0,0,4,127,0,2,0,1,349
5,1,115,23,0,0,4,84,3,0,1,0,231
6,4,112,42,0,0,14,128,0,0,0,1,301
101491,68,57,10,0,4,7,621,1,3,0,0,771
1,25,13,5,0,0,2,222,0,1,0,0,268
2,29,19,5,0,4,4,206,0,2,0,0,269
3,14,25,0,0,0,1,193,1,0,0,0,234
101492,28,228,42,1,1,20,559,5,4,1,3,892
1,10,48,10,1,0,7,176,2,2,0,1,257
2,8,41,7,0,0,6,124,1,0,0,2,189
3,8,35,13,0,1,4,146,0,1,0,0,208
4,1,61,5,0,0,2,54,1,0,0,0,124
5,1,43,7,0,0,1,59,1,1,1,0,114
101493,12,873,161,0,1,74,819,7,8,6,0,1961
1,4,278,41,0,0,24,243,0,3,1,0,594
2,5,269,40,0,1,25,244,2,1,2,0,589
3,3,243,58,0,0,22,251,2,4,3,0,586
4,0,83,22,0,0,3,81,3,0,0,0,192
101495,16,1374,22,0,1,77,27,8,2,0,1,1528
2,1,407,5,0,0,23,11,2,1,0,0,450
3,11,478,10,0,0,39,13,3,1,0,0,555
4,4,489,7,0,1,15,3,3,0,0,1,523
101496,11,948,26,0,0,85,33,3,0,2,1,1109
1,9,337,8,0,0,35,14,1,0,0,0,404
2,1,342,13,0,0,47,13,2,0,1,1,420
3,1,269,5,0,0,3,6,0,0,1,0,285
101497,37,364,84,0,0,81,2054,7,8,1,1,2637
1,11,44,13,0,0,17,501,1,1,1,1,590
2,10,87,10,0,0,12,444,3,0,0,0,566
3,12,59,17,0,0,19,478,1,5,0,0,591
4,1,78,15,0,0,13,277,1,1,0,0,386
5,2,46,8,0,0,13,152,0,1,0,0,222
6,1,50,21,0,0,7,202,1,0,0,0,282
101498,40,270,67,0,2,39,1480,2,6,4,4,1914
1,15,54,18,0,1,13,400,1,5,1,0,508
2,12,57,16,0,0,6,327,0,1,0,0,419
3,12,45,18,0,0,12,337,1,0,0,3,428
4,0,62,3,0,1,3,156,0,0,1,1,227
5,1,34,5,0,0,3,188,0,0,1,0,232
6,0,18,7,0,0,2,72,0,0,1,0,100
101499,1,1967,120,2,2,4,93,17,31,2,4,2243
1,1,518,37,0,2,0,21,3,9,0,1,592
2,0,510,38,0,0,2,27,5,10,1,0,593
3,0,513,28,0,0,1,27,5,8,1,2,585
4,0,398,15,2,0,1,15,3,4,0,1,439
5,0,28,2,0,0,0,3,1,0,0,0,34
101500,18,1698,331,1,2,79,168,12,11,4,3,2327
1,4,399,74,0,1,34,64,4,5,0,0,585
2,8,412,87,1,1,30,43,3,1,1,1,588
3,5,455,83,0,0,1,33,4,3,1,2,587
4,1,254,49,0,0,10,28,1,2,2,0,347
5,0,178,38,0,0,4,0,0,0,0,0,220
101501,3,2285,282,2,6,8,138,12,18,5,9,2768
1,1,475,66,0,0,3,33,3,4,0,1,586
2,0,208,36,0,1,1,14,1,1,2,1,265
3,0,165,25,0,0,3,10,0,0,0,0,203
4,0,471,52,0,0,1,34,1,4,2,3,568
5,1,483,54,1,5,0,24,4,6,0,2,580
6,1,483,49,1,0,0,23,3,3,1,2,566
101502,1,367,6,0,0,717,18,0,2,0,1,1112
1,1,167,5,0,0,402,11,0,1,0,1,588
2,0,200,1,0,0,315,7,0,1,0,0,524
101503,9,718,53,0,0,54,217,6,5,1,1,1064
1,3,171,16,0,0,20,50,0,3,0,0,263
2,1,139,11,0,0,11,46,2,1,0,0,211
3,3,179,20,0,0,20,60,1,0,0,1,284
4,0,116,0,0,0,2,45,1,1,0,0,165
5,2,113,6,0,0,1,16,2,0,1,0,141
101504,16,1324,24,0,0,30,44,5,0,0,1,1444
1,0,245,4,0,0,9,6,2,0,0,0,266
2,0,226,4,0,0,7,5,1,0,0,0,243
3,2,233,3,0,0,8,10,1,0,0,0,257
4,9,294,5,0,0,2,11,0,0,0,1,322
5,5,326,8,0,0,4,12,1,0,0,0,356
101505,35,556,89,0,1,19,428,8,5,2,2,1145
1,12,110,11,0,1,5,84,0,3,0,1,227
2,23,204,33,0,0,12,162,3,2,1,0,440
3,0,242,45,0,0,2,182,5,0,1,1,478
101506,39,302,32,1,0,25,328,5,3,0,1,736
1,26,236,24,0,0,20,233,5,2,0,1,547
2,13,66,8,1,0,5,95,0,1,0,0,189
101507,7,1004,92,0,0,130,163,14,39,1,1,1451
1,2,376,35,0,0,72,71,2,22,0,0,580
2,5,414,37,0,0,50,66,4,7,1,1,585
3,0,110,7,0,0,3,15,4,5,0,0,144
4,0,104,13,0,0,5,11,4,5,0,0,142
101508,19,1224,283,0,0,14,213,9,6,0,4,1772
1,11,402,76,0,0,7,72,3,3,0,2,576
2,8,291,81,0,0,5,91,1,0,0,0,477
3,0,264,52,0,0,2,18,3,1,0,1,341
4,0,267,74,0,0,0,32,2,2,0,1,378
101509,70,26,10,0,0,2,1319,1,6,0,0,1434
2,4,11,4,0,0,1,66,0,6,0,0,92
3,0,6,4,0,0,0,53,0,0,0,0,63
4,0,0,1,0,0,0,33,0,0,0,0,34
5,46,1,1,0,0,0,333,0,0,0,0,381
6,20,2,0,0,0,0,419,0,0,0,0,441
7,0,6,0,0,0,1,415,1,0,0,0,423
101510,10,7,232,0,0,11,192,1,6,0,0,459
1,4,3,37,0,0,4,32,1,0,0,0,81
2,6,4,34,0,0,3,29,0,2,0,0,78
3,0,0,107,0,0,0,47,0,0,0,0,154
4,0,0,27,0,0,2,42,0,2,0,0,73
5,0,0,27,0,0,2,42,0,2,0,0,73
101512,33,477,178,3,1,59,1039,3,7,0,0,1800
5,20,171,14,1,1,10,106,0,0,0,0,323
6,3,12,20,0,0,11,150,3,0,0,0,199
7,6,15,14,0,0,14,196,0,0,0,0,245
9,4,234,4,2,0,23,181,0,4,0,0,452
10,0,45,126,0,0,1,406,0,3,0,0,581
101513,16,71,10,0,3,9,722,1,4,1,0,837
1,7,22,5,0,0,1,288,0,3,1,0,327
2,9,24,4,0,0,7,260,0,0,0,0,304
3,0,14,1,0,1,0,94,1,1,0,0,112
4,0,11,0,0,2,1,80,0,0,0,0,94
101514,45,13,371,0,0,20,286,0,2,0,0,737
1,0,0,0,0,0,0,0,0,0,0,0,0
2,43,0,0,0,0,16,100,0,0,0,0,159
3,0,0,369,0,0,0,100,0,2,0,0,471
4,2,13,2,0,0,4,86,0,0,0,0,107
101519,14,414,48,0,0,23,500,4,1,0,0,1004
1,6,153,14,0,0,9,195,0,1,0,0,378
2,7,156,16,0,0,12,183,1,0,0,0,375
3,1,105,18,0,0,2,122,3,0,0,0,251
101520,22,467,33,1,1,14,448,7,4,0,0,997
1,9,159,9,0,0,4,154,2,0,0,0,337
2,13,187,15,1,0,10,183,2,2,0,0,413
3,0,121,9,0,1,0,111,3,2,0,0,247
101521,14,237,23,2,2,33,1023,1,6,0,0,1341
1,2,154,16,2,2,24,363,1,3,0,0,567
2,10,47,5,0,0,5,517,0,3,0,0,587
3,0,23,0,0,0,0,57,0,0,0,0,80
4,2,13,2,0,0,4,86,0,0,0,0,107
101522,4,1188,39,0,0,35,84,8,2,0,1,1361
1,2,418,14,0,0,16,24,3,2,0,0,479
2,2,393,14,0,0,18,28,4,0,0,1,460
3,0,377,11,0,0,1,32,1,0,0,0,422
101523,12,1009,26,0,2,49,62,7,2,0,0,1169
1,4,365,4,0,1,21,27,2,0,0,0,424
2,8,369,10,0,1,22,22,3,2,0,0,437
3,0,275,12,0,0,6,13,2,0,0,0,308
101524,36,216,49,0,0,55,1375,4,2,0,0,1737
1,14,66,12,0,0,22,458,1,0,0,0,573
2,19,67,8,0,0,14,483,1,1,0,0,593
3,3,83,29,0,0,19,434,2,1,0,0,571
101525,24,231,50,0,4,31,1283,1,5,1,1,1631
1,7,66,14,0,3,10,478,0,2,0,1,581
2,11,63,13,0,0,12,478,1,2,0,0,580
3,6,102,23,0,1,9,327,0,1,1,0,470
101526,18,791,80,1,1,37,414,5,2,2,3,1354
1,4,263,27,1,1,11,145,2,0,1,2,457
2,10,343,27,0,0,26,175,3,2,0,0,586
3,4,185,26,0,0,0,94,0,0,1,1,311
101527,7,515,204,2,3,23,140,6,16,5,1,922
1,2,129,48,0,1,4,38,0,3,1,0,226
2,3,166,74,0,0,9,58,2,5,0,1,318
3,2,220,82,2,2,10,44,4,8,4,0,378
101528,3,933,60,0,1,60,143,5,5,2,2,1214
1,0,304,20,0,0,30,58,1,2,1,2,418
2,3,325,18,0,1,27,49,1,2,0,0,426
3,0,304,22,0,0,3,36,3,1,1,0,370
101529,6,628,15,1,0,28,41,1,6,0,1,727
1,1,246,4,0,0,12,18,1,2,0,0,284
2,5,189,6,1,0,13,17,0,0,0,1,232
3,0,193,5,0,0,3,6,0,4,0,0,211
101530,5,1120,26,0,0,43,82,4,2,1,0,1283
1,5,330,8,0,0,19,25,3,0,0,0,390
2,0,394,8,0,0,22,26,1,1,0,0,452
3,0,396,10,0,0,2,31,0,1,1,0,441
101531,37,1376,62,1,2,158,401,6,9,6,6,2064
1,9,391,14,1,1,45,119,1,2,0,1,584
2,14,400,13,0,0,58,89,2,1,3,4,584
3,7,387,14,0,0,20,119,3,6,2,1,559
4,7,198,21,0,1,35,74,0,0,1,0,337
101532,8,0,548,0,4,6,70,2,0,4,0,642
1,4,0,274,0,2,3,35,1,0,2,0,321
3,4,0,274,0,2,3,35,1,0,2,0,321
101534,53,1646,83,0,1,255,382,8,5,1,1,2435
1,8,395,15,0,1,66,90,1,0,0,0,576
2,15,410,16,0,0,58,83,0,0,0,0,582
3,8,390,23,0,0,54,91,3,1,1,0,571
4,15,374,25,0,0,62,104,4,4,0,1,589
5,7,77,4,0,0,15,14,0,0,0,0,117
101535,2,13,165,0,0,1,85,4,10,0,1,281
