votes,ps,ﺭﺩﻧﺟ,ﯽﻫﺩﻳﺃﺭ ﺯﮐﺭﻣ ﻡﺎﻧ,pc_code,ﺕﻳﻻﻭ,audit_number
600,5,ﻪﻧﺎﻧﺯ,یﺩږﻧ ﻪﺗ ﺭﻭﻛ ﻥﺎﻧﻣ ﻲﺟﺎﺣ ﺩ,2715255,ﺭﺎﻫﺩﻧﮐ,1454
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺭﻳոﺭﺗ ﺭﻭﻛ ﻝﺎﻣﺟ ﺍﺯﺭﻳﻣ ﻲﺟﺎﺣ ﺩ,2712267,ﺭﺎﻫﺩﻧﮐ,1455
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﻭﺟﻛ ﺩﺟﺳﻣ,2706097,ﺭﺎﻫﺩﻧﮐ,1456
600,2,ﻪﻧﺍﺩﺭﻣ,ﺭﻭﺟﻛ ﺩﺟﺳﻣ,2706097,ﺭﺎﻫﺩﻧﮐ,1457
600,1,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ ﻲﻠﻛ ﺩ ﻭؕﺎﻳיﻭﺧ ﺩ,2715271,ﺭﺎﻫﺩﻧﮐ,1458
600,2,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ ﻲﻠﻛ ﺩ ﻭؕﺎﻳיﻭﺧ ﺩ,2715271,ﺭﺎﻫﺩﻧﮐ,1459
600,1,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﺭﻭﻛ ﻡﻼﺳ ﻙﻠﻣ ﺩ,2706092,ﺭﺎﻫﺩﻧﮐ,1460
600,2,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﺭﻭﻛ ﻡﻼﺳ ﻙﻠﻣ ﺩ,2706092,ﺭﺎﻫﺩﻧﮐ,1461
600,3,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﺭﻭﻛ ﻡﻼﺳ ﻙﻠﻣ ﺩ,2706092,ﺭﺎﻫﺩﻧﮐ,1462
600,4,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﺭﻭﻛ ﻡﻼﺳ ﻙﻠﻣ ﺩ,2706092,ﺭﺎﻫﺩﻧﮐ,1463
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﻛﻣ ﻭﺗﺑﻭﺍ ﺩ,2715257,ﺭﺎﻫﺩﻧﮐ,1464
600,1,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﺭﻭﻛ ﷲ ﻊﻔﺳ ﺩ,2706091,ﺭﺎﻫﺩﻧﮐ,1465
600,3,ﻪﻧﺎﻧﺯ,ﻡﻳﻠﺣ ﺩﻳﺳ ﺏﺗﻛﻣ,2706094,ﺭﺎﻫﺩﻧﮐ,1466
600,10,ﻪﻧﺎﻧﺯ,ﻲըﻧﻭﻭ֢ ﷲ ﻡﻳﻅﻋ ﺩﻳﻬﺷ,2701042,ﺭﺎﻫﺩﻧﮐ,1467
600,1,ﻪﻧﺍﺩﺭﻣ,ﻲﻠﻛ ﻥﺎﺳﻳﺗ ﺏﺗﻛﻣ,2708252,ﺭﺎﻫﺩﻧﮐ,1468
600,4,ﻪﻧﺎﻧﺯ,ﻲﺳ ﻲﺑ ﻲ,2715256,ﺭﺎﻫﺩﻧﮐ,1469
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﻛﻣ ﻲﻠﻛ ﻥﺳﻳ ﺩ,2708253,ﺭﺎﻫﺩﻧﮐ,1470
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ سﻠﮐ ﺩ,2718230,ﺭﺎﻫﺩﻧﮐ,1471
600,2,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ سﻠﮐ ﺩ,2718230,ﺭﺎﻫﺩﻧﮐ,1472
600,4,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺭﻳոﺭﺗ ﺭﻭﻛ ﻥﺎﺧ ﺩﻣﺣﻣ ﻲﻟﻭ ﺩ,2714199,ﺭﺎﻫﺩﻧﮐ,1473
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﻳﻭ ﻙﻳﻧﻳﻠﻛ,2706089,ﺭﺎﻫﺩﻧﮐ,1474
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﻳﻭ ﻙﻳﻧﻳﻠﻛ,2706089,ﺭﺎﻫﺩﻧﮐ,1475
600,3,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﻳﻭ ﻙﻳﻧﻳﻠﻛ,2706089,ﺭﺎﻫﺩﻧﮐ,1476
600,4,ﻪﻧﺎﻧﺯ,ﻥﺎﻳﻭ ﻙﻳﻧﻳﻠﻛ,2706089,ﺭﺎﻫﺩﻧﮐ,1477
600,5,ﻪﻧﺎﻧﺯ,ﻥﺎﻳﻭ ﻙﻳﻧﻳﻠﻛ,2706089,ﺭﺎﻫﺩﻧﮐ,1478
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻟﺎﺗﺭﺯ ﺏﺗﻛﻣ,2706098,ﺭﺎﻫﺩﻧﮐ,1479
600,3,ﻪﻧﺎﻧﺯ,ﻪﻟﺎﺗﺭﺯ ﺏﺗﻛﻣ,2706098,ﺭﺎﻫﺩﻧﮐ,1480
599,7,ﻪﻧﺎﻧﺯ,ﻪיﺭﺟ ﻲﻠﻋﺍ ﺩﺟﺳﻣ,2715258,ﺭﺎﻫﺩﻧﮐ,1481
599,2,ﻪﻧﺍﺩﺭﻣ,ﻲﻠﻛ ﻱﻭﻟ ﻱﺯ ﺭﺗﺧﺍ,2711225,ﺭﺎﻫﺩﻧﮐ,1482
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺭﻳո ﺭﺗ ﺭﻭﻛ ﻻﻻﺎﻏﺍ ﻲﺟﺎﺣ ﺩ,2712264,ﺭﺎﻫﺩﻧﮐ,1483
599,3,ﻪﻧﺍﺩﺭﻣ,یﺩږﻧ ﻪﺗ ﺭﻭﻛ ﻥﺎﻧﻣ ﻲﺟﺎﺣ ﺩ,2715255,ﺭﺎﻫﺩﻧﮐ,1484
599,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﻛﻣ ﻭﺗﺑﻭﺍ ﺩ,2715257,ﺭﺎﻫﺩﻧﮐ,1485
599,2,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﺭﻭﻛ ﷲ ﻊﻔﺳ ﺩ,2706091,ﺭﺎﻫﺩﻧﮐ,1486
600,2,ﻪﻧﺍﺩﺭﻣ,ﺕﻭﮐ یﺭﺑ ﻪﺳﻳﻟ,1515105,ﺎﻫﺭﻧﮐ,1487
600,4,ﻪﻧﺎﻧﺯ,ﺕﻭﮐ یﺭﺑ ﻪﺳﻳﻟ,1515105,ﺎﻫﺭﻧﮐ,1488
600,5,ﻪﻧﺎﻧﺯ,ﺕﻭﮐ یﺭﺑ ﻪﺳﻳﻟ,1515105,ﺎﻫﺭﻧﮐ,1489
600,4,ﻪﻧﺎﻧﺯ,ﯽﻟﺍﻭﺳﻟﻭ ﺭﻳﻣﻌﺗ,1506064,ﺎﻫﺭﻧﮐ,1490
600,4,ﻪﻧﺎﻧﺯ,ﷲ ﺽﻳﻓ ﺏﺗﮑﻣ,1509092,ﺎﻫﺭﻧﮐ,1491
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺭﻗ ﻪﺳﺭﺩﻣ,1507026,ﺎﻫﺭﻧﮐ,1492
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1507019,ﺎﻫﺭﻧﮐ,1493
600,3,ﻪﻧﺎﻧﺯ,ﻪﻳﺭﻗ ﻪﺳﺭﺩﻣ,1507030,ﺎﻫﺭﻧﮐ,1494
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1507028,ﺎﻫﺭﻧﮐ,1495
600,3,ﻪﻧﺎﻧﺯ,ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,1510102,ﺎﻫﺭﻧﮐ,1496
600,5,ﻪﻧﺍﺩﺭﻣ,ﻪﻟﺎﻫﺭﮐ ﻪﻳﺭﻗ ﻪﻁﺳﻭﺗﻣ,1501004,ﺎﻫﺭﻧﮐ,1497
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1507022,ﺎﻫﺭﻧﮐ,1498
600,3,ﻪﻧﺎﻧﺯ,ﯽﮑﺗﻭﮐ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1504035,ﺎﻫﺭﻧﮐ,1499
600,4,ﻪﻧﺎﻧﺯ,ﯽﮑﺗﻭﮐ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1504035,ﺎﻫﺭﻧﮐ,1500
600,5,ﻪﻧﺎﻧﺯ,ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1510103,ﺎﻫﺭﻧﮐ,1501
600,3,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ ﯽﻠﮐ ﻡﺎךﻧﺍﺩﺭﻟ,1512050,ﺎﻫﺭﻧﮐ,1502
600,4,ﻪﻧﺎﻧﺯ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1506065,ﺎﻫﺭﻧﮐ,1503
600,1,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ,1510121,ﺎﻫﺭﻧﮐ,1504
600,6,ﻪﻧﺎﻧﺯ,ﺩﺎﺑﺁﻭﻧ ﻪﻳﺭﻗ ﻪﺳﺭﺩﻣ,1501005,ﺎﻫﺭﻧﮐ,1505
600,5,ﻪﻧﺎﻧﺯ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1501010,ﺎﻫﺭﻧﮐ,1506
600,4,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1506063,ﺎﻫﺭﻧﮐ,1507
600,5,ﻪﻧﺎﻧﺯ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1506063,ﺎﻫﺭﻧﮐ,1508
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1515104,ﺎﻫﺭﻧﮐ,1509
600,5,ﻪﻧﺎﻧﺯ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1515104,ﺎﻫﺭﻧﮐ,1510
600,4,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1513070,ﺎﻫﺭﻧﮐ,1511
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺭﻗ ﻪﺳﺭﺩﻣ,1507029,ﺎﻫﺭﻧﮐ,1512
600,4,ﻪﻧﺎﻧﺯ,ﻪﻳﺭﻗﺩﺟﺳﻣ,1502048,ﺎﻫﺭﻧﮐ,1513
599,1,ﻪﻧﺍﺩﺭﻣ,טﻧﺭﻧ ﺭﺑ ﻪﺳﻳﻟ,1504037,ﺎﻫﺭﻧﮐ,1514
599,1,ﻪﻧﺍﺩﺭﻣ,ﺕﻭﮐ یﺭﺑ ﻪﺳﻳﻟ,1515105,ﺎﻫﺭﻧﮐ,1515
599,5,ﻪﻧﺎﻧﺯ,ﯽﻟﺍﻭﺳﻟﻭ ﺭﻳﻣﻌﺗ,1506064,ﺎﻫﺭﻧﮐ,1516
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1510099,ﺎﻫﺭﻧﮐ,1517
599,3,ﻪﻧﺎﻧﺯ,ﻪﻳﺭﻗ ﻪﺳﺭﺩﻣ,1507026,ﺎﻫﺭﻧﮐ,1518
599,3,ﻪﻧﺎﻧﺯ,ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1507028,ﺎﻫﺭﻧﮐ,1519
599,4,ﻪﻧﺎﻧﺯ,ړﻧﮐ ﺹﺎﺧ ﻪﺳﻳﻟ,1510096,ﺎﻫﺭﻧﮐ,1520
599,4,ﻪﻧﺎﻧﺯ,ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,1510102,ﺎﻫﺭﻧﮐ,1521
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1507022,ﺎﻫﺭﻧﮐ,1522
599,5,ﻪﻧﺎﻧﺯ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1506065,ﺎﻫﺭﻧﮐ,1523
599,4,ﻪﻧﺎﻧﺯ,ﮏﻳﻧﻳﻠﮐ,1515107,ﺎﻫﺭﻧﮐ,1524
599,4,ﻪﻧﺎﻧﺯ,یﺭﺎﻧ ﻪﺳﻳﻟ,1515106,ﺎﻫﺭﻧﮐ,1525
599,3,ﻪﻧﺎﻧﺯ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1504033,ﺎﻫﺭﻧﮐ,1526
599,1,ﻪﻧﺍﺩﺭﻣ,ﯽﭼﻣﻗ ﻪﺳﻳﻟ,1503013,ﺎﻫﺭﻧﮐ,1527
599,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,1506067,ﺎﻫﺭﻧﮐ,1528
599,3,ﻪﻧﺎﻧﺯ,ﻪﻳﺭﻗﺩﺟﺳﻣ,1502048,ﺎﻫﺭﻧﮐ,1529
599,4,ﻪﻧﺎﻧﺯ,ﻪﻳﺭﻗ ﺩﺟﺳﻣ,1509094,ﺎﻫﺭﻧﮐ,1530
600,5,ﻪﻧﺎﻧﺯ,ﯽըﻧﻭﻭ֢ ﻭﻳ ﻣﻠﭼ ﺩ,701013,ﻥﺎﻣﻐﻟ,1531
600,3,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ﻭﻧﻭﺟﻧﺩﻭﺍ ﻪﺳﭔﻟ ﺩﻣﺣﻣﺭﭔﺷﺭﻳﻧﺟﻧﺍﺩ,704062,ﻥﺎﻣﻐﻟ,1532
600,3,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﻭﻧﺎﻳﭼﻭﮐ ﺩ ﻭﻳﺯﺩﻣﺣﺍ ﺩ ﻱﺭﭔﺑﻣי ﺩ,702051,ﻥﺎﻣﻐﻟ,1533
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ﻭﺍ ﺕﺎﻣﻭﺟ ﻲﻠﮐﺩ ﻥﻳﻣי ﺩ,701005,ﻥﺎﻣﻐﻟ,1534
600,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ېﺩﻧﮐ ﺩ,704055,ﻥﺎﻣﻐﻟ,1535
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﻭﺗﻏﻭﺭ ﯥﻣﺎﻋ ﺕﺣﺻ ﺩ,701004,ﻥﺎﻣﻐﻟ,1536
600,7,ﻪﻧﺍﺩﺭﻣ,ﻥﻭﺗﻏﻭﺭ ﯥﻣﺎﻋ ﺕﺣﺻ ﺩ,701004,ﻥﺎﻣﻐﻟ,1537
600,14,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﭔﻟ ﻥﺎ֢ﻭﺭ,701001,ﻥﺎﻣﻐﻟ,1538
599,4,ﻪﻧﺎﻧﺯ,ﯽըﻧﻭﻭ֢ ﺕﺭﺎﻳﺯ ﻩﺩ ﺩ,701026,ﻥﺎﻣﻐﻟ,1539
599,4,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﻲﻠﮐ ﺩ ﻭﻠﭔﺧﻧﺎﻣﺭﻓ ﺩ,702042,ﻥﺎﻣﻐﻟ,1540
599,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﻼﮐ ﺎﭼﺎﭘ ﺩ,702037,ﻥﺎﻣﻐﻟ,1541
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺑﺑ ﺏﺗﮑﻣ,507081,ﺭﮔﻭﻟ,1542
600,5,ﻪﻧﺎﻧﺯ,ﺭﺑﺑ ﺏﺗﮑﻣ,507081,ﺭﮔﻭﻟ,1543
600,5,ﻪﻧﺍﺩﺭﻣ,ﻰؕﻭﭼ ﺏﺗﮑﻣ,501014,ﺭﮔﻭﻟ,1544
600,10,ﻪﻧﺎﻧﺯ,ﺍﺭﺗﻭﭼ ﺏﺗﮑﻣ,507075,ﺭﮔﻭﻟ,1545
600,5,ﻪﻧﺎﻧﺯ,کﺭﺎﺻﺣ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,501007,ﺭﮔﻭﻟ,1546
600,9,ﻪﻧﺎﻧﺯ,کﺭﺎﺻﺣ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,501007,ﺭﮔﻭﻟ,1547
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﻳﺭﺟﺎﻬﻣ کﺭﻬﺷ ﮏﻳﻧﻳﻠﮐ,501019,ﺭﮔﻭﻟ,1548
600,3,ﻪﻧﺍﺩﺭﻣ,ﻥﻳﺭﺟﺎﻬﻣ کﺭﻬﺷ ﮏﻳﻧﻳﻠﮐ,501019,ﺭﮔﻭﻟ,1549
599,4,ﻪﻧﺎﻧﺯ,ﺭﺑﺑ ﺏﺗﮑﻣ,507081,ﺭﮔﻭﻟ,1550
599,1,ﻪﻧﺍﺩﺭﻣ,ﯽﺧﺭﭼ ﺏﻭﻘﻌﻳ ﺎﻧﻻﻭﻣ ﺏﺗﮑﻣ,503043,ﺭﮔﻭﻟ,1551
599,3,ﻪﻧﺎﻧﺯ,ﻝﻳﺧ ﻝﻐﻣ ﺙﺎﻧﺍ ﺏﺗﮑﻣ,505063,ﺭﮔﻭﻟ,1552
599,5,ﻪﻧﺎﻧﺯ,ﻝﻳﺧ ﻝﻐﻣ ﺙﺎﻧﺍ ﺏﺗﮑﻣ,505063,ﺭﮔﻭﻟ,1553
599,5,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﺧ ﯽﺳﻭﻣ ﺏﺗﮑﻣ,507078,ﺭﮔﻭﻟ,1554
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻌﻠﻗ ﻝי ﻥﻳﺷ,504048,ﺭﮔﻭﻟ,1555
600,3,ﻪﻧﺎﻧﺯ,(ﻪﭼﻏﺎﺑ) ﻩﺭﻳﺩ ﻪﻣﺎﻋ,604116,ﺭﺎﻫﺭﮕﻧﻧ,1556
600,2,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﻥﻳﭘﺳ ﯽﻠﮐ ﻥﺎﻣﺍﺩ,617462,ﺭﺎﻫﺭﮕﻧﻧ,1557
600,3,ﻪﻧﺎﻧﺯ,ﮏﻳﻧﻳﻠﮐ ﻝﻳﺧﺭﻣﺍ,603088,ﺭﺎﻫﺭﮕﻧﻧ,1558
600,2,ﻪﻧﺍﺩﺭﻣ,ټﻭﮐ ﻪﺑﻣﺑ ﺕﺎﻣﻭﺟ,612223,ﺭﺎﻫﺭﮕﻧﻧ,1559
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻭډﻧﺎﺑ,604122,ﺭﺎﻫﺭﮕﻧﻧ,1560
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻪﺳﻳﻟ ﺭﺎﻬﺑ ﺭﺑ,608285,ﺭﺎﻫﺭﮕﻧﻧ,1561
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻪﺳﻳﻟ ﺭﺎﻬﺑ ﺭﺑ,608285,ﺭﺎﻫﺭﮕﻧﻧ,1562
600,3,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﻪﺳﻳﻟ ﺭﺎﻬﺑ ﺭﺑ,608285,ﺭﺎﻫﺭﮕﻧﻧ,1563
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺍﺩﻳﻣ ﺭﺎﻬﺑﺭﺑ,608286,ﺭﺎﻫﺭﮕﻧﻧ,1564
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﺍﺩﻳﻣ ﺭﺎﻬﺑﺭﺑ,608286,ﺭﺎﻫﺭﮕﻧﻧ,1565
600,1,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ ﯽﻠﮐﺭﺑ,612217,ﺭﺎﻫﺭﮕﻧﻧ,1566
600,1,ﻪﻧﺎﻧﺯ,ﻪﺳﺭﺩﻣ ﺕﺭﺎﻳﺯ ﻭﮐﻭړי,615383,ﺭﺎﻫﺭﮕﻧﻧ,1567
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ګﺍډ ﻡﻼﻏ,604126,ﺭﺎﻫﺭﮕﻧﻧ,1568
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ګﺍډ ﻡﻼﻏ,604126,ﺭﺎﻫﺭﮕﻧﻧ,1569
600,3,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ګﺍډ ﻡﻼﻏ,604126,ﺭﺎﻫﺭﮕﻧﻧ,1570
600,2,ﻪﻧﺎﻧﺯ,ﮏﻳﻧﻳﻠﮐ ﮏﻳﺭﻭי,606197,ﺭﺎﻫﺭﮕﻧﻧ,1571
600,4,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﮏﻳﺭﻭי,606196,ﺭﺎﻫﺭﮕﻧﻧ,1572
600,3,ﻪﻧﺎﻧﺯ,ﻩﺭﻳﺩ ﻩﺎﺷ ﺭﻭﺭﺳ ﻭﺍ ﻥﺳﺣ,612224,ﺭﺎﻫﺭﮕﻧﻧ,1573
600,3,ﻪﻧﺎﻧﺯ,ﯽըﻧﻭﻭ֢ ﯽﻧըﻧﻣ ﯽﻠﮐﺭըﻧﺍ,622521,ﺭﺎﻫﺭﮕﻧﻧ,1574
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﻳﻟ ﺭﻭﮐﺫ ﻱﺩﺎﻬﺟ,608276,ﺭﺎﻫﺭﮕﻧﻧ,1575
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﻳﻟ ﺭﻭﮐﺫ ﻱﺩﺎﻬﺟ,608276,ﺭﺎﻫﺭﮕﻧﻧ,1576
600,2,ﻪﻧﺎﻧﺯ,ﻪﺳﻳﻟ ﺙﺎﻧﺍ ﻱﺩﺎﻬﺟ,608277,ﺭﺎﻫﺭﮕﻧﻧ,1577
600,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﻲﻣﺎﺟ ﺯﻳﺭﺎﮐ,604106,ﺭﺎﻫﺭﮕﻧﻧ,1578
600,2,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﻪﻣﻠﻟ,604105,ﺭﺎﻫﺭﮕﻧﻧ,1579
600,2,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﮏ  ﻪﻣﻟ,612222,ﺭﺎﻫﺭﮕﻧﻧ,1580
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﻳﻟ ﻲﺧﻭﻟ,608288,ﺭﺎﻫﺭﮕﻧﻧ,1581
600,3,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﻳﻟ ﻭؕﺎﻣ,604110,ﺭﺎﻫﺭﮕﻧﻧ,1582
600,1,ﻪﻧﺎﻧﺯ,ﺭﻭﮐ ﻲﻧﻏ ﻡﻠﻌﻣ ﺭﺍﻭﺟ,614497,ﺭﺎﻫﺭﮕﻧﻧ,1583
600,3,ﻪﻧﺍﺩﺭﻣ,ﮏﻳﻧﻳﻠﮐ ﻝﻳﺧﺎﻣﺎﻣ,619244,ﺭﺎﻫﺭﮕﻧﻧ,1584
600,1,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﻊﻣﺎﺟ,604111,ﺭﺎﻫﺭﮕﻧﻧ,1585
600,1,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﺏﺣﺎﺻ ﻼﻣ,604120,ﺭﺎﻫﺭﮕﻧﻧ,1586
600,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﺏﺣﺎﺻ ﻼﻣ,604120,ﺭﺎﻫﺭﮕﻧﻧ,1587
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺍﺩﻳﻣ کﺭﺩﻭﺍ,612236,ﺭﺎﻫﺭﮕﻧﻧ,1588
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﺍﺩﻳﻣ ﯽﻟﺎﺧ ﻭﮐﻭړﮐ,615382,ﺭﺎﻫﺭﮕﻧﻧ,1589
600,1,ﻪﻧﺎﻧﺯ,ﻪﻣﻳﺧ,614499,ﺭﺎﻫﺭﮕﻧﻧ,1590
600,2,ﻪﻧﺎﻧﺯ,ﻪﻣﻳﺧ,614499,ﺭﺎﻫﺭﮕﻧﻧ,1591
600,3,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﻪﻏﺍﺭ,621262,ﺭﺎﻫﺭﮕﻧﻧ,1592
600,1,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ کﻼﮐﺭﺳ,612228,ﺭﺎﻫﺭﮕﻧﻧ,1593
600,2,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ کﻼﮐﺭﺳ,612228,ﺭﺎﻫﺭﮕﻧﻧ,1594
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻪﻁﺳﻭﺗﻣ,604108,ﺭﺎﻫﺭﮕﻧﻧ,1595
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻪﻁﺳﻭﺗﻣ,604108,ﺭﺎﻫﺭﮕﻧﻧ,1596
600,2,ﻪﻧﺍﺩﺭﻣ,ﻩﺭﻳﺩ ﻲךﺷ,622416,ﺭﺎﻫﺭﮕﻧﻧ,1597
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﺍﺩﻳﻣ ﻻﻻﺎﺷ,614496,ﺭﺎﻫﺭﮕﻧﻧ,1598
600,2,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﺭךﻟﻭﺷ,622419,ﺭﺎﻫﺭﮕﻧﻧ,1599
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ﺭךﻟﻭﺷ,622418,ﺭﺎﻫﺭﮕﻧﻧ,1600
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ﺭךﻟﻭﺷ,622418,ﺭﺎﻫﺭﮕﻧﻧ,1601
600,3,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ﺭךﻟﻭﺷ,622418,ﺭﺎﻫﺭﮕﻧﻧ,1602
600,1,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﻲﺑﻭﺳ,622415,ﺭﺎﻫﺭﮕﻧﻧ,1603
600,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﻲﺑﻭﺳ,622415,ﺭﺎﻫﺭﮕﻧﻧ,1604
600,3,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﻲﺑﻭﺳ,622415,ﺭﺎﻫﺭﮕﻧﻧ,1605
600,1,ﻪﻧﺍﺩﺭﻣ,سﺑﻭոո ﺏﺗﮑﻣ,622417,ﺭﺎﻫﺭﮕﻧﻧ,1606
